"1460130","-105.02532786","40.54952464","","","","","","","",""," "," "," "," ","Larimer"
"1460131","-105.01790683","40.41372389","4178","","","","Buffalo","Mountain","",""," ","4178 Buffalo Mountain ","Loveland","80538","Larimer"
"1460132","-105.01778046","40.41379509","4182","","","","Buffalo","Mountain","",""," ","4182 Buffalo Mountain ","Loveland","80538","Larimer"
"1460133","-105.01766894","40.41391875","4186","","","","Buffalo","Mountain","",""," ","4186 Buffalo Mountain ","Loveland","80538","Larimer"
"1460134","-105.01785188","40.41404596","4190","","","","Buffalo","Mountain","",""," ","4190 Buffalo Mountain ","Loveland","80538","Larimer"
"1460135","-105.01789565","40.41413663","4194","","","","Buffalo","Mountain","",""," ","4194 Buffalo Mountain ","Loveland","80538","Larimer"
"1460136","-105.01741825","40.41415129","4177","","","","Plum","Creek","",""," ","4177 Plum Creek ","Loveland","80538","Larimer"
"1460137","-105.01735111","40.41407312","4173","","","","Plum","Creek","",""," ","4173 Plum Creek ","Loveland","80538","Larimer"
"1460138","-105.01721659","40.4139886","4169","","","","Plum","Creek","",""," ","4169 Plum Creek ","Loveland","80538","Larimer"
"1460139","-105.0171994","40.41369864","4161","","","","Plum","Creek","",""," ","4161 Plum Creek ","Loveland","80538","Larimer"
"1460140","-105.01726792","40.41348654","4153","","","","Plum","Creek","",""," ","4153 Plum Creek ","Loveland","80538","Larimer"
"1460141","-105.01739396","40.41366601","4149","","","","Plum","Creek","",""," ","4149 Plum Creek ","Loveland","80538","Larimer"
"1460142","-105.08394478","40.48642204","","","","","","","",""," "," "," "," ","Larimer"
"1460143","-105.08320124","40.48628819","","","","","","","",""," "," "," "," ","Larimer"
"1460144","-105.15441445","40.28662559","","","","","","","",""," "," "," "," ","Larimer"
"1460145","-105.12036784","40.45604018","","","","","","","",""," "," "," "," ","Larimer"
"1460146","-105.07151412","40.53079994","","","","","","","",""," "," "," "," ","Larimer"
"1460147","-105.07171427","40.5308548","","","","","","","",""," "," "," "," ","Larimer"
"1460148","-105.561258","40.35859121","2112","","","","Eagle","Cliff","",""," ","2112 Eagle Cliff ","Estes Park","80517","Larimer"
"1460149","-105.1051237","40.39093339","","","","","","","",""," "," "," "," ","Larimer"
"1460150","-104.98711376","40.47108595","8013","","","","Louden","Circle","",""," ","8013 Louden Circle ","Windsor","80528","Larimer"
"1460151","-104.98719409","40.47144469","8009","","","","Louden","Circle","",""," ","8009 Louden Circle ","Windsor","80528","Larimer"
"1460152","-104.9872371","40.47179033","8005","","","","Louden","Circle","",""," ","8005 Louden Circle ","Windsor","80528","Larimer"
"1460153","-104.98689274","40.47183578","8001","","","","Louden","Circle","",""," ","8001 Louden Circle ","Windsor","80528","Larimer"
"1460154","-104.986329","40.47181775","8002","","","","Louden","Circle","",""," ","8002 Louden Circle ","Windsor","80528","Larimer"
"1460155","-104.98622545","40.47159952","8006","","","","Louden","Circle","",""," ","8006 Louden Circle ","Windsor","80528","Larimer"
"1460156","-104.98622048","40.47122417","8012","","","","Louden","Circle","",""," ","8012 Louden Circle ","Windsor","80528","Larimer"
"1460157","-104.98627015","40.4709378","8016","","","","Louden","Circle","",""," ","8016 Louden Circle ","Windsor","80528","Larimer"
"1460158","-105.10691393","40.43252432","2235","","","","Woody","Creek","",""," ","2235 Woody Creek ","Loveland","80538","Larimer"
"1460159","-105.10663316","40.43254447","2241","","","","Woody","Creek","",""," ","2241 Woody Creek ","Loveland","80538","Larimer"
"1460160","-105.10634441","40.43254625","2247","","","","Woody","Creek","",""," ","2247 Woody Creek ","Loveland","80538","Larimer"
"1460161","-105.10606692","40.43254461","2253","","","","Woody","Creek","",""," ","2253 Woody Creek ","Loveland","80538","Larimer"
"1460162","-105.10578501","40.43252958","2259","","","","Woody","Creek","",""," ","2259 Woody Creek ","Loveland","80538","Larimer"
"1460163","-105.10543888","40.43251605","2265","","","","Woody","Creek","",""," ","2265 Woody Creek ","Loveland","80538","Larimer"
"1460164","-105.10505919","40.43255817","2271","","","","Woody","Creek","",""," ","2271 Woody Creek ","Loveland","80538","Larimer"
"1460165","-105.10479605","40.43263654","2277","","","","Woody","Creek","",""," ","2277 Woody Creek ","Loveland","80538","Larimer"
"1460166","-105.10475328","40.4329314","2283","","","","Woody","Creek","",""," ","2283 Woody Creek ","Loveland","80538","Larimer"
"1460167","-105.10483897","40.43328416","2289","","","","Woody","Creek","",""," ","2289 Woody Creek ","Loveland","80538","Larimer"
"1460168","-105.10487272","40.43357868","2295","","","","Woody","Creek","",""," ","2295 Woody Creek ","Loveland","80538","Larimer"
"1460169","-105.10501629","40.43383126","2301","","","","Woody","Creek","",""," ","2301 Woody Creek ","Loveland","80538","Larimer"
"1460170","-105.10524563","40.43398158","2309","","","","Woody","Creek","",""," ","2309 Woody Creek ","Loveland","80538","Larimer"
"1460171","-105.13978193","40.56811514","","","","","","","",""," "," "," "," ","Larimer"
"1460172","-105.14368169","40.57079676","","","","","","","",""," "," "," "," ","Larimer"
"1460173","-105.14080625","40.57147218","","","","","","","",""," "," "," "," ","Larimer"
"1460174","-105.13905161","40.57273893","","","","","","","",""," "," "," "," ","Larimer"
"1460175","-105.13527226","40.57202855","","","","","","","",""," "," "," "," ","Larimer"
"1460176","-105.19472184","40.40939731","","","","","","","",""," "," "," "," ","Larimer"
"1460177","-105.19448177","40.40562892","","","","","","","",""," "," "," "," ","Larimer"
"1460178","-105.01291459","40.58505455","","","","","","","",""," "," "," "," ","Larimer"
"1460179","-105.08347225","40.39180576","","","","","","","",""," "," "," "," ","Larimer"
"1460180","-104.96688199","40.43844482","4488","","","","Highland","Meadows","",""," ","4488 Highland Meadows ","Windsor","80550","Larimer"
"1460181","-104.96690657","40.43679487","4270","","","","Highland","Meadows","",""," ","4270 Highland Meadows ","Windsor","80550","Larimer"
"1460182","-104.97114831","40.43941839","","","","","","","",""," "," "," "," ","Larimer"
"1460183","-105.05269169","40.39085759","","","","","","","",""," "," "," "," ","Larimer"
"1460184","-105.01976859","40.41153077","4004","","","","Plum","Creek","",""," ","4004 Plum Creek ","Loveland","80538","Larimer"
"1460185","-105.01967621","40.41158323","4008","","","","Plum","Creek","",""," ","4008 Plum Creek ","Loveland","80538","Larimer"
"1460186","-105.01961851","40.41161765","4012","","","","Plum","Creek","",""," ","4012 Plum Creek ","Loveland","80538","Larimer"
"1460187","-105.01956081","40.41165172","4016","","","","Plum","Creek","",""," ","4016 Plum Creek ","Loveland","80538","Larimer"
"1460188","-105.01950355","40.41168614","4020","","","","Plum","Creek","",""," ","4020 Plum Creek ","Loveland","80538","Larimer"
"1460189","-105.07371734","40.40745273","","","","","","","",""," "," "," "," ","Larimer"
"1460190","-105.2125409","40.62725153","","","","","","","",""," "," "," "," ","Larimer"
"1460191","-105.45294217","40.44809806","17","","","","Pine","Valley","",""," ","17 Pine Valley ","Glen Haven","80532","Larimer"
"1460192","-105.59983109","40.80505009","","","","","","","",""," "," "," "," ","Larimer"
"1460193","-105.59982497","40.80473952","","","","","","","",""," "," "," "," ","Larimer"
"1460194","-105.50548968","40.35248656","","","","","","","",""," "," "," "," ","Larimer"
"1460195","-105.11546301","40.78031865","","","","","","","",""," "," "," "," ","Larimer"
"1460196","-105.12165085","40.77432739","","","","","","","",""," "," "," "," ","Larimer"
"1460197","-105.13608826","40.55652427","","","","","","","",""," "," "," "," ","Larimer"
"1460198","-105.18651744","40.42752582","7554","","","","Bison","Bluff","",""," ","7554 Bison Bluff ","Loveland","80538","Larimer"
"1460199","-105.18959828","40.42825768","7774","","","","Bison","Bluff","",""," ","7774 Bison Bluff ","Loveland","80538","Larimer"
"1460200","-105.0194463","40.41172022","4024","","","","Plum","Creek","",""," ","4024 Plum Creek ","Loveland","80538","Larimer"
"1460201","-105.55361582","40.40694481","","","","","","","",""," "," "," "," ","Larimer"
"1460202","-105.58422208","40.3959284","","","","","","","",""," "," "," "," ","Larimer"
"1460203","-105.59288291","40.40252439","","","","","","","",""," "," "," "," ","Larimer"
"1460204","-105.54029941","40.38891025","","","","","","","",""," "," "," "," ","Larimer"
"1460205","-105.56664184","40.37042827","","","","","","","",""," "," "," "," ","Larimer"
"1460206","-105.55433659","40.36533686","","","","","","","",""," "," "," "," ","Larimer"
"1460207","-105.55497789","40.36514134","","","","","","","",""," "," "," "," ","Larimer"
"1460208","-105.55528684","40.36545096","","","","","","","",""," "," "," "," ","Larimer"
"1460209","-105.5552877","40.3652139","","","","","","","",""," "," "," "," ","Larimer"
"1460210","-105.58330974","40.3685161","","","","","","","",""," "," "," "," ","Larimer"
"1460211","-105.31833431","40.26607932","180","","","","Valley","View","",""," ","180 Valley View ","Lyons","80540","Larimer"
"1460212","-105.31536809","40.26571693","170","","","","Ridgeview","","",""," ","170 Ridgeview ","Lyons","80540","Larimer"
"1460213","-105.06537203","40.48933565","","","","","","","",""," "," "," "," ","Larimer"
"1460214","-105.06515131","40.48814433","","","","","","","",""," "," "," "," ","Larimer"
"1460215","-105.06340471","40.49107761","","","","","","","",""," "," "," "," ","Larimer"
"1460216","-105.06440837","40.49103632","","","","","","","",""," "," "," "," ","Larimer"
"1460217","-105.02018024","40.41335398","4077","","","","Buffalo","Mountain","",""," ","4077 Buffalo Mountain ","Loveland","80538","Larimer"
"1460218","-105.02030656","40.41328296","4073","","","","Buffalo","Mountain","",""," ","4073 Buffalo Mountain ","Loveland","80538","Larimer"
"1460219","-105.02041867","40.41315338","4069","","","","Buffalo","Mountain","",""," ","4069 Buffalo Mountain ","Loveland","80538","Larimer"
"1460220","-105.02024832","40.41301659","4065","","","","Buffalo","Mountain","",""," ","4065 Buffalo Mountain ","Loveland","80538","Larimer"
"1460221","-105.02051561","40.41279349","4045","","","","Swan","Mountain","",""," ","4045 Swan Mountain ","Loveland","80538","Larimer"
"1460222","-105.02029308","40.41254809","2069","","","","Bear","Creek","",""," ","2069 Bear Creek ","Loveland","80538","Larimer"
"1460223","-105.02008448","40.41236865","2053","","","","Bear","Creek","",""," ","2053 Bear Creek ","Loveland","80538","Larimer"
"1460224","-105.01998667","40.41224367","2037","","","","Bear","Creek","",""," ","2037 Bear Creek ","Loveland","80538","Larimer"
"1460225","-105.01987655","40.41213547","2021","","","","Bear","Creek","",""," ","2021 Bear Creek ","Loveland","80538","Larimer"
"1460226","-105.01976634","40.41201561","2005","","","","Bear","Creek","",""," ","2005 Bear Creek ","Loveland","80538","Larimer"
"1460227","-105.05781004","40.47947129","","","","","","","",""," "," "," "," ","Larimer"
"1460228","-105.01855183","40.50447824","","","","","","","",""," "," "," "," ","Larimer"
"1460229","-105.01939345","40.50330272","","","","","","","",""," "," "," "," ","Larimer"
"1460230","-105.01798736","40.50309488","","","","","","","",""," "," "," "," ","Larimer"
"1460231","-105.55184098","40.33632214","","","","","","","",""," "," "," "," ","Larimer"
"1460232","-105.09948545","40.51863927","","","","","","","",""," "," "," "," ","Larimer"
"1460233","-105.09922808","40.5198455","","","","","","","",""," "," "," "," ","Larimer"
"1460234","-105.09875917","40.51741334","","","","","","","",""," "," "," "," ","Larimer"
"1460235","-105.0998983","40.51773358","","","","","","","",""," "," "," "," ","Larimer"
"1460236","-105.00951417","40.70529937","","","","","","","",""," "," ","Wellington","80549","Larimer"
"1460237","-105.02703096","40.51268764","","","","","","","",""," "," "," "," ","Larimer"
"1460238","-105.0257993","40.51264407","","","","","","","",""," "," "," "," ","Larimer"
"1460239","-105.02513751","40.51257751","","","","","","","",""," "," "," "," ","Larimer"
"1460240","-105.50344654","40.3604013","","","","","","","",""," "," "," "," ","Larimer"
"1460241","-105.4167693","40.70825006","","","","","","","",""," "," "," "," ","Larimer"
"1460242","-105.05758302","40.51758558","","","","","","","",""," "," "," "," ","Larimer"
"1460243","-105.05762739","40.51704447","","","","","","","",""," "," "," "," ","Larimer"
"1460244","-105.0576353","40.51761395","","","","","","","",""," "," "," "," ","Larimer"
"1460245","-105.05760336","40.51552268","","","","","","","",""," "," "," "," ","Larimer"
"1460246","-105.05760124","40.51607433","","","","","","","",""," "," "," "," ","Larimer"
"1460247","-105.20051593","40.34674","4433","","","","Sedona","Hills","",""," ","4433 Sedona Hills ","Loveland","80537","Larimer"
"1460248","-105.02562851","40.51181498","","","","","","","",""," "," "," "," ","Larimer"
"1460249","-105.0220419","40.51127666","","","","","","","",""," "," "," "," ","Larimer"
"1460250","-105.1422768","40.62648101","","","","","","","",""," "," "," "," ","Larimer"
"1460251","-105.17025829","40.63157759","","","","","","","",""," "," "," "," ","Larimer"
"1460252","-105.1695314","40.6355157","4932","","","","Rist","Canyon","",""," ","4932 Rist Canyon ","Bellvue","80512","Larimer"
"1460253","-105.01954039","40.41239074","4045","","","","Plum","Creek","",""," ","4045 Plum Creek ","Loveland","80538","Larimer"
"1460254","-105.02938343","40.51091831","5433","","","","Rabbit","Creek","",""," ","5433 Rabbit Creek ","Fort Collins","80528","Larimer"
"1460255","-105.02938588","40.51112417","5427","","","","Rabbit","Creek","",""," ","5427 Rabbit Creek ","Fort Collins","80528","Larimer"
"1460256","-105.02938833","40.51133003","5421","","","","Rabbit","Creek","",""," ","5421 Rabbit Creek ","Fort Collins","80528","Larimer"
"1460257","-105.02939079","40.51153551","5415","","","","Rabbit","Creek","",""," ","5415 Rabbit Creek ","Fort Collins","80528","Larimer"
"1460258","-105.02940675","40.51174133","5409","","","","Rabbit","Creek","",""," ","5409 Rabbit Creek ","Fort Collins","80528","Larimer"
"1460259","-105.02880101","40.51151683","2602","","","","Saddle","Creek","",""," ","2602 Saddle Creek ","Fort Collins","80528","Larimer"
"1460260","-105.02848931","40.51151681","2608","","","","Saddle","Creek","",""," ","2608 Saddle Creek ","Fort Collins","80528","Larimer"
"1460261","-105.0282013","40.51148117","2614","","","","Saddle","Creek","",""," ","2614 Saddle Creek ","Fort Collins","80528","Larimer"
"1460262","-105.0276252","40.5114851","2702","","","","Saddle","Creek","",""," ","2702 Saddle Creek ","Fort Collins","80528","Larimer"
