2290065,039-004918-536378,NULL,-104.71608009,38.76067049,4918, ,,,Gami,Way,,,,4918 Gami Way ,Colorado Springs,80911,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C94E49441D42D5AC0107F8AA65D614340
2290066,039-004866-536379,NULL,-104.71447346,38.76177091,4866, ,,,Spokane,Way,,,,4866 Spokane Way ,Colorado Springs,80911,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C785CE7EEB92D5AC0107C97B581614340
2290067,039-004819-536380,NULL,-104.71554022,38.76180237,4819, ,,,Gami,Way,,,,4819 Gami Way ,Colorado Springs,80911,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C78303869CB2D5AC0B0E078BD82614340
2290068,039-004965-536381,NULL,-104.71457552,38.76028330,4965, ,,,Spokane,Way,,,,4965 Spokane Way ,Colorado Springs,80911,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C80EFF19ABB2D5AC080E496F650614340
2290069,039-004966-536382,NULL,-104.71513247,38.76024685,4966, ,,,Spokane,Way,,,,4966 Spokane Way ,Colorado Springs,80911,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010CECF5FDBAC42D5AC05060C8C44F614340
2290070,039-004906-536383,NULL,-104.71503583,38.76124510,4906, ,,,Spokane,Way,,,,4906 Spokane Way ,Colorado Springs,80911,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010CFC8CA725C32D5AC00839BA7A70614340
2290071,039-004885-536384,NULL,-104.71423899,38.76129334,4885, ,,,Spokane,Way,,,,4885 Spokane Way ,Colorado Springs,80911,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C5CAC7017B62D5AC0B8AF620F72614340
2290072,039-006008-536385,NULL,-104.71648487,38.76212928,6008, ,,,Dancing Moon,Way,,,,6008 Dancing Moon Way ,Colorado Springs,80911,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010CA42E5BE3DA2D5AC01833D1738D614340
2290073,039-004836-536386,NULL,-104.71411842,38.76213053,4836, ,,,Spokane,Way,,,,4836 Spokane Way ,Colorado Springs,80911,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C2436C41DB42D5AC0D0F6447E8D614340
2290074,039-000703-536387,NULL,-104.72020803,38.75255667,703, ,,,Seawell,Drive,,,,703 Seawell Drive ,Colorado Springs,80911,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C88DD6CE3172E5AC00076EDC653604340
2290075,039-001134-536388,NULL,-104.72154281,38.75252667,1134, ,,,Hallamwood,Drive,,,,1134 Hallamwood Drive ,Colorado Springs,80911,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C28FAE5C12D2E5AC0905C3CCB52604340
2290076,039-000720-536389,NULL,-104.72091471,38.75252743,720, ,,,Seawell,Drive,,,,720 Seawell Drive ,Colorado Springs,80911,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C2C847177232E5AC0B8989ED152604340
2290077,039-000713-536390,NULL,-104.71966374,38.75243164,713, ,,,Fleming,Street,,,,713 Fleming Street ,Colorado Springs,80911,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010CB0DA80F80E2E5AC058BA1BAE4F604340
2290078,039-000785-536391,NULL,-104.71961366,38.75379916,785, ,,,Fleming,Street,,,,785 Fleming Street ,Colorado Springs,80911,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010CDC0276260E2E5AC0B01FAC7D7C604340
2290079,039-006556-536392,NULL,-104.71432531,38.76248906,6556, ,,,Passing Sky,Drive,,,,6556 Passing Sky Drive ,Colorado Springs,80911,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C4CA88681B72D5AC0C846D63D99614340
2290080,039-000795-536393,NULL,-104.71987327,38.75379541,795, ,,,Fleming,Street,,,,795 Fleming Street ,Colorado Springs,80911,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010CE8585B67122E5AC0E05A3B5E7C604340
2290081,039-000805-536394,NULL,-104.72014686,38.75379725,805, ,,,Fleming,Street,,,,805 Fleming Street ,Colorado Springs,80911,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C54DBD8E2162E5AC098B9AA6D7C604340
2290082,039-000755-536395,NULL,-104.71947250,38.75323789,755, ,,,Fleming,Street,,,,755 Fleming Street ,Colorado Springs,80911,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C60195DD60B2E5AC000635D196A604340
2290083,039-000735-536396,NULL,-104.72082545,38.75311085,735, ,,,Seawell,Drive,,,,735 Seawell Drive ,Colorado Springs,80911,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010CD48A1201222E5AC02836AFEF65604340
