"1487282","-105.06907227","40.54779551","500","","","","Cortez","","",""," ","500 Cortez ","Fort Collins","80525","Larimer"
"1487283","-105.08053269","40.44029256","318","","","","48Th","","",""," ","318 48Th ","Loveland","80538","Larimer"
"1487284","-105.08081024","40.44029185","330","","","","48Th","","",""," ","330 48Th ","Loveland","80538","Larimer"
"1487285","-105.08108867","40.44029251","342","","","","48Th","","",""," ","342 48Th ","Loveland","80538","Larimer"
"1487286","-105.07922776","40.44215055","4869","","","","Grant","","",""," ","4869 Grant ","Loveland","80538","Larimer"
"1487287","-105.07922685","40.44186331","4857","","","","Grant Thru","","","","","4857 Grant Thru","Loveland","80538","Larimer"
"1487288","-105.07922587","40.44158777","4845","","","","Grant Thru","","","","","4845 Grant Thru","Loveland","80538","Larimer"
"1487289","-105.05983642","40.54560615","1015","","","","Swallow","","",""," ","1015 Swallow ","Fort Collins","80525","Larimer"
"1487290","-105.05972408","40.54722029","1025","","","","Oxford","","",""," ","1025 Oxford ","Fort Collins","80525","Larimer"
"1487291","-105.12711329","40.57892944","740","","","","Kimball","","",""," ","740 Kimball ","Fort Collins","80521","Larimer"
"1487292","-105.12711229","40.57873034","2608","","","","Orchard","","",""," ","2608 Orchard ","Fort Collins","80521","Larimer"
"1487293","-105.12773859","40.57972903","725","","","","Kimball","","",""," ","725 Kimball ","Fort Collins","80521","Larimer"
"1487294","-105.12773972","40.57952316","729","","","","Kimball","","",""," ","729 Kimball ","Fort Collins","80521","Larimer"
"1487295","-105.11206891","40.55841165","2201","","","","Dover","","",""," ","2201 Dover ","Fort Collins","80526","Larimer"
"1487296","-105.11247259","40.55873108","2137","","","","Dover","","",""," ","2137 Dover ","Fort Collins","80526","Larimer"
"1487297","-105.11200962","40.55907584","2136","","","","Dover","","",""," ","2136 Dover ","Fort Collins","80526","Larimer"
"1487298","-105.11162396","40.55877263","2200","","","","Dover","","",""," ","2200 Dover ","Fort Collins","80526","Larimer"
"1487299","-105.11142227","40.55862029","2206","","","","Dover","","",""," ","2206 Dover ","Fort Collins","80526","Larimer"
"1487300","-105.05878202","40.56074637","1912","","","","Pawnee","","",""," ","1912 Pawnee ","Fort Collins","80525","Larimer"
"1487301","-105.05880782","40.56100498","1908","","","","Pawnee","","",""," ","1908 Pawnee ","Fort Collins","80525","Larimer"
"1487302","-105.05882476","40.56123754","1904","","","","Pawnee","","",""," ","1904 Pawnee ","Fort Collins","80525","Larimer"
"1487303","-105.05882305","40.56153911","1900","","","","Pawnee","","",""," ","1900 Pawnee ","Fort Collins","80525","Larimer"
