800057,031-000528-484408,NULL,-104.98082331,39.72471715,528,NULL,North,NULL,Pennsylvania,Street,NULL,NULL,NULL,528 North Pennsylvania Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C2C9B1DCFC53E5AC0E00C1588C3DC4340
800058,031-001275-484409,NULL,-104.89672632,39.73696903,1275,NULL,North,NULL,Trenton,Street,NULL,NULL,NULL,1275 North Trenton Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C7051C8F663395AC068B6480055DE4340
800059,031-012968-484410,NULL,-104.83656227,39.78162107,12968,NULL,East,NULL,47Th Avenue,Circle,NULL,NULL,NULL,12968 East 47Th Avenue Circle,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C0404703C8A355AC0A050BC280CE44340
800060,031-004930-484411,NULL,-105.02130272,39.78618468,4930,NULL,North,NULL,Decatur,Street,NULL,NULL,NULL,4930 North Decatur Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CB08016065D415AC0702A12B3A1E44340
800061,031-001782-484412,NULL,-105.01651337,39.68454905,1782,NULL,South,NULL,Alcott,Street,NULL,NULL,NULL,1782 South Alcott Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C1019198E0E415AC00821A34D9FD74340
800062,031-002962-484413,NULL,-105.03796090,39.75961208,2962,NULL,North,NULL,Osceola,Street,NULL,NULL,NULL,2962 North Osceola Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C082486EF6D425AC038B87BF33AE14340
800063,031-000530-484414,NULL,-104.97027072,39.72434891,530,NULL,North,NULL,Lafayette,Street,NULL,NULL,NULL,530 North Lafayette Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C84BD5DEA183E5AC0B8D11177B7DC4340
800064,031-002102-484415,NULL,-105.04971784,39.67895967,2102,NULL,South,NULL,Xavier,Street,NULL,NULL,NULL,2102 South Xavier Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C986DBF932E435AC0C0887E26E8D64340
800065,031-002857-484416,NULL,-105.02343220,39.76710852,2857,NULL,West,NULL,36Th,Avenue,NULL,NULL,NULL,2857 West 36Th Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C3418C4E97F415AC0085AA29C30E24340
800066,031-001777-484417,NULL,-104.98318976,39.68435789,1777,NULL,South,NULL,Logan,Street,NULL,NULL,NULL,1777 South Logan Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C903DBE94EC3E5AC0E06A070A99D74340
800067,031-003538-484418,NULL,-104.92150283,39.65181727,3538,NULL,South,NULL,Ivanhoe,Street,NULL,NULL,NULL,3538 South Ivanhoe Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C0C19DDE1F93A5AC0A8932CC76ED34340
800068,031-001201-484419,NULL,-104.95844821,39.69461561,1201,NULL,South,NULL,Josephine,Street,NULL,NULL,NULL,1201 South Josephine Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C04372937573D5AC0E8B5182AE9D84340
