"597619","-105.3072752","38.11164783","620","","","","Junkins","Loop","",""," ","620 Junkins Loop ","","","Custer"
"597620","-105.30521697","38.11094589","950","","","","Junkins","Loop","",""," ","950 Junkins Loop ","","","Custer"
"597621","-105.30510989","38.10935165","1036","","","","Junkins","Loop","",""," ","1036 Junkins Loop ","","","Custer"
"597622","-105.30701346","38.11014877","564","","","","Junkins","Loop","",""," ","564 Junkins Loop ","","","Custer"
"597623","-105.30148121","38.10761465","1300","","","","Junkins","Loop","",""," ","1300 Junkins Loop ","","","Custer"
"597624","-105.31375923","38.08860275","1078","","","","Edelweiss","Drive","",""," ","1078 Edelweiss Drive ","","","Custer"
"597625","-105.31196274","38.08548566","540","","","","Edelweiss","Drive","",""," ","540 Edelweiss Drive ","","","Custer"
"597626","-105.31002348","38.09033976","209","","","","Paintbrush","Point","",""," ","209 Paintbrush Point ","","","Custer"
"597627","-105.309036","38.09031597","208","","","","Paintbrush","Point","",""," ","208 Paintbrush Point ","","","Custer"
"597628","-105.31275986","38.10361715","435","","","","Pipeweed","Path","",""," ","435 Pipeweed Path ","","","Custer"
"597629","-105.34822492","38.10779808","478","","","","Della Fox","Lane","",""," ","478 Della Fox Lane ","","","Custer"
"597630","-105.35095332","38.10074198","1424","","","","Keepsake","Loop","",""," ","1424 Keepsake Loop ","","","Custer"
"597631","-105.34945905","38.09838873","1603","","","","Keepsake","Loop","",""," ","1603 Keepsake Loop ","","","Custer"
"597632","-105.35087279","38.09783397","1634","","","","Keepsake","Loop","",""," ","1634 Keepsake Loop ","","","Custer"
"597633","-105.35251023","38.09595495","1844","","","","Keepsake","Loop","",""," ","1844 Keepsake Loop ","","","Custer"
"597634","-105.35097122","38.09524808","1970","","","","Keepsake","Loop","",""," ","1970 Keepsake Loop ","","","Custer"
"597635","-105.34968275","38.09386118","2055","","","","Keepsake","Loop","",""," ","2055 Keepsake Loop ","","","Custer"
"597636","-105.34831141","38.09366433","6013","","","","Rosita","Road","",""," ","6013 Rosita Road ","","","Custer"
"597637","-105.35481874","38.09486333","263","","","","Keepsake","Loop","",""," ","263 Keepsake Loop ","","","Custer"
"597638","-105.35486348","38.09548967","301","","","","Keepsake","Loop","",""," ","301 Keepsake Loop ","","","Custer"
"597639","-105.35472926","38.09630391","399","","","","Keepsake","Loop","",""," ","399 Keepsake Loop ","","","Custer"
"597640","-105.35652082","38.09761045","563","","","","Keepsake","Loop","",""," ","563 Keepsake Loop ","","","Custer"
"597641","-105.35911365","38.09543598","273","","","","Beneaton","Lane","",""," ","273 Beneaton Lane ","","","Custer"
"597642","-105.35693041","38.09266218","10","","","","Beneaton","Lane","",""," ","10 Beneaton Lane ","","","Custer"
"597643","-105.36317592","38.09137371","168","","","","Good Hope","Drive","",""," ","168 Good Hope Drive ","","","Custer"
"597644","-105.36411645","38.08910417","19","","","","Good Hope","Drive","",""," ","19 Good Hope Drive ","","","Custer"
"597645","-105.3628517","38.08943905","24","","","","Good Hope","Drive","",""," ","24 Good Hope Drive ","","","Custer"
"597646","-105.34732088","38.09209996","6130","","","","Rosita","Road","",""," ","6130 Rosita Road ","","","Custer"
"597647","-105.33728907","38.09957147","102","","","","Tyndall","Street","",""," ","102 Tyndall Street ","","","Custer"
"597648","-105.34125623","38.09759193","229","","","Cr","329A","","",""," ","229 Cr 329A ","","","Custer"
"597649","-105.34086875","38.09852561","161","","","Cr","329A","","",""," ","161 Cr 329A ","","","Custer"
"597650","-105.33705466","38.09797474","6825","","","","Rosita","Road","",""," ","6825 Rosita Road ","","","Custer"
"597651","-105.33731609","38.09734918","6780","","","","Rosita","Road","",""," ","6780 Rosita Road ","","","Custer"
"597652","-105.33777826","38.09819883","6809","","","","Rosita","Road","",""," ","6809 Rosita Road ","","","Custer"
"597653","-105.34178843","38.09412797","6446","","","","Rosita","Road","",""," ","6446 Rosita Road ","","","Custer"
"597654","-105.34238598","38.09457147","6460","","","","Rosita","Road","",""," ","6460 Rosita Road ","","","Custer"
"597655","-105.3421479","38.09661623","6535","","","","Rosita","Road","",""," ","6535 Rosita Road ","","","Custer"
"597656","-105.34201718","38.09536977","6515","","","","Rosita","Road","",""," ","6515 Rosita Road ","","","Custer"
"597657","-105.34451945","38.0937545","6320","","","","Rosita","Road","",""," ","6320 Rosita Road ","","","Custer"
"597658","-105.34501897","38.09501964","6365","","","","Rosita","Road","",""," ","6365 Rosita Road ","","","Custer"
"597659","-105.34516836","38.0934884","6250","","","","Rosita","Road","",""," ","6250 Rosita Road ","","","Custer"
"597660","-105.34423701","38.09739586","248","","","","Evening Star","Drive","",""," ","248 Evening Star Drive ","","","Custer"
"597661","-105.3509782","38.0916257","5089","","","Cr","318","","",""," ","5089 Cr 318 ","","","Custer"
"597662","-105.35006786","38.09079006","5049","","","Cr","318","","",""," ","5049 Cr 318 ","","","Custer"
"597663","-105.35093166","38.09009333","5009","","","Cr","318","","",""," ","5009 Cr 318 ","","","Custer"
"597664","-105.35423675","38.09168639","5712","","","","Rosita","Road","",""," ","5712 Rosita Road ","","","Custer"
"597665","-105.35610878","38.0892028","315","","","","Gabbert","Drive","",""," ","315 Gabbert Drive ","","","Custer"
"597666","-105.35947004","38.08702265","147","","","","Bull Domingo","Lane","",""," ","147 Bull Domingo Lane ","","","Custer"
"597667","-105.36037571","38.08691527","179","","","","Bull Domingo","Lane","",""," ","179 Bull Domingo Lane ","","","Custer"
"597668","-105.36349421","38.08702265","733","","","","Gabbert","Drive","",""," ","733 Gabbert Drive ","","","Custer"
"597669","-105.36270058","38.08671453","710","","","","Gabbert","Drive","",""," ","710 Gabbert Drive ","","","Custer"
"597670","-105.36392837","38.08612631","128","","","","Horn Silver","Drive","",""," ","128 Horn Silver Drive ","","","Custer"
"597671","-105.36439521","38.08758753","22","","","","Horn Silver","Drive","",""," ","22 Horn Silver Drive ","","","Custer"
"597672","-105.36531489","38.08686392","59","","","","Horn Silver","Drive","",""," ","59 Horn Silver Drive ","","","Custer"
"597673","-105.36503945","38.08494987","179","","","","Horn Silver","Drive","",""," ","179 Horn Silver Drive ","","","Custer"
"597674","-105.36395171","38.08501056","202","","","","Horn Silver","Drive","",""," ","202 Horn Silver Drive ","","","Custer"
"597675","-105.36381065","38.10836731","1661","","","","Good Hope","Drive","",""," ","1661 Good Hope Drive ","","","Custer"
"597676","-105.33094897","38.09693969","174","","","Cr","328K","","",""," ","174 Cr 328K ","","","Custer"
