"1968096","-104.9657442","40.04579884","3111",""," "," ","Meadowbrook","Place"," ",""," ","3111 Meadowbrook Place ","Dacono","80514","Weld"
"1968097","-104.96718944","40.0457961","4625",""," "," ","Wildgrass","Place"," ",""," ","4625 Wildgrass Place ","Dacono","80514","Weld"
"1968098","-104.96512629","40.04582711","3112",""," "," ","Meadowbrook","Place"," ",""," ","3112 Meadowbrook Place ","Dacono","80514","Weld"
"1968099","-104.9661455","40.04575643","3086",""," "," ","Meadowbrook","Place"," ",""," ","3086 Meadowbrook Place ","Dacono","80514","Weld"
"1968100","-104.96736208","40.04567469","4631",""," "," ","Wildgrass","Place"," ",""," ","4631 Wildgrass Place ","Dacono","80514","Weld"
"1968101","-104.96565397","40.04565144","3101",""," "," ","Meadowbrook","Place"," ",""," ","3101 Meadowbrook Place ","Dacono","80514","Weld"
"1968102","-104.96470207","40.04569932","3105",""," "," ","Sweetgrass","Parkway"," ",""," ","3105 Sweetgrass Parkway ","Dacono","80514","Weld"
"1968103","-104.96605476","40.04564978","3088",""," "," ","Meadowbrook","Place"," ",""," ","3088 Meadowbrook Place ","Dacono","80514","Weld"
"1968104","-104.96505183","40.04566716","3102",""," "," ","Meadowbrook","Place"," ",""," ","3102 Meadowbrook Place ","Dacono","80514","Weld"
"1968105","-104.96669452","40.04556924","3083",""," "," ","Meadowbrook","Place"," ",""," ","3083 Meadowbrook Place ","Dacono","80514","Weld"
"1968106","-104.96752101","40.04552945","4637",""," "," ","Wildgrass","Place"," ",""," ","4637 Wildgrass Place ","Dacono","80514","Weld"
"1968107","-104.9659105","40.04550854","3090",""," "," ","Meadowbrook","Place"," ",""," ","3090 Meadowbrook Place ","Dacono","80514","Weld"
"1968108","-104.96467921","40.04556117","3095",""," "," ","Sweetgrass","Parkway"," ",""," ","3095 Sweetgrass Parkway ","Dacono","80514","Weld"
"1968109","-104.96514048","40.04550171","3100",""," "," ","Meadowbrook","Place"," ",""," ","3100 Meadowbrook Place ","Dacono","80514","Weld"
"1968110","-104.96659012","40.04544889","3085",""," "," ","Meadowbrook","Place"," ",""," ","3085 Meadowbrook Place ","Dacono","80514","Weld"
"1968111","-104.96689185","40.04540277","4628",""," "," ","Wildgrass","Place"," ",""," ","4628 Wildgrass Place ","Dacono","80514","Weld"
"1968112","-104.96763621","40.04543159","4643",""," "," ","Wildgrass","Place"," ",""," ","4643 Wildgrass Place ","Dacono","80514","Weld"
"1968113","-104.96462645","40.04541828","3085",""," "," ","Sweetgrass","Parkway"," ",""," ","3085 Sweetgrass Parkway ","Dacono","80514","Weld"
"1968114","-104.96525181","40.04533518","3098",""," "," ","Meadowbrook","Place"," ",""," ","3098 Meadowbrook Place ","Dacono","80514","Weld"
"1968115","-104.96649713","40.045335","3087",""," "," ","Meadowbrook","Place"," ",""," ","3087 Meadowbrook Place ","Dacono","80514","Weld"
"1968116","-104.96702475","40.04529479","4642",""," "," ","Wildgrass","Place"," ",""," ","4642 Wildgrass Place ","Dacono","80514","Weld"
"1968117","-104.96540628","40.04523463","3096",""," "," ","Meadowbrook","Place"," ",""," ","3096 Meadowbrook Place ","Dacono","80514","Weld"
"1968118","-104.96814167","40.04522256","4647",""," "," ","Chia","Court"," ",""," ","4647 Chia Court ","Dacono","80514","Weld"
"1968119","-104.96437469","40.04523554","4819",""," "," ","Wildgrass","Place"," ",""," ","4819 Wildgrass Place ","Dacono","80514","Weld"
"1968120","-104.96636657","40.04520085","3089",""," "," ","Meadowbrook","Place"," ",""," ","3089 Meadowbrook Place ","Dacono","80514","Weld"
"1968121","-104.96460561","40.04521405","4811",""," "," ","Wildgrass","Place"," ",""," ","4811 Wildgrass Place ","Dacono","80514","Weld"
"1968122","-104.96479705","40.04516761","4803",""," "," ","Wildgrass","Place"," ",""," ","4803 Wildgrass Place ","Dacono","80514","Weld"
"1968123","-104.96678574","40.0451828","4662",""," "," ","Elm","Circle"," ",""," ","4662 Elm Circle ","Dacono","80514","Weld"
"1968124","-104.96496935","40.04508623","4795",""," "," ","Wildgrass","Place"," ",""," ","4795 Wildgrass Place ","Dacono","80514","Weld"
"1968125","-104.966172","40.04508344","3091",""," "," ","Meadowbrook","Place"," ",""," ","3091 Meadowbrook Place ","Dacono","80514","Weld"
"1968126","-104.96569089","40.04509034","3095",""," "," ","Meadowbrook","Place"," ",""," ","3095 Meadowbrook Place ","Dacono","80514","Weld"
"1968127","-104.96806201","40.04510472","4653",""," "," ","Chia","Court"," ",""," ","4653 Chia Court ","Dacono","80514","Weld"
