670078,031-002335-354429,NULL,-104.98945901,39.75718910,2335,NULL,NULL,NULL,Walnut,Street,NULL,Unit,22,2335 Walnut Street Unit 22,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C68901253533F5AC070F4569CEBE04340
670079,031-002335-354430,NULL,-104.98949703,39.75715781,2335,NULL,NULL,NULL,Walnut,Street,NULL,Unit,23,2335 Walnut Street Unit 23,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C205546E9533F5AC0508E4F89EAE04340
670080,031-002335-354431,NULL,-104.98954846,39.75711686,2335,NULL,NULL,NULL,Walnut,Street,NULL,Unit,24,2335 Walnut Street Unit 24,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C146F4ACA543F5AC088D6D631E9E04340
670081,031-002335-354432,NULL,-104.98959092,39.75708501,2335,NULL,NULL,NULL,Walnut,Street,NULL,Unit,25,2335 Walnut Street Unit 25,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CA46D686F553F5AC07835E91EE8E04340
670082,031-002703-354433,NULL,-104.95561403,39.72108935,2703,NULL,East,NULL,3Rd,Avenue,NULL,NULL,NULL,2703 East 3Rd Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C60FB03C4283D5AC08895D9A64CDC4340
670083,031-003205-354434,NULL,-105.00969412,39.76284549,3205,NULL,North,NULL,Shoshone,Street,NULL,NULL,NULL,3205 North Shoshone Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CAC204CD89E405AC010A465F3A4E14340
670084,031-003207-354435,NULL,-105.00969582,39.76289735,3207,NULL,North,NULL,Shoshone,Street,NULL,NULL,NULL,3207 North Shoshone Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C1C49C5D69E405AC008F2EBA8A6E14340
670085,031-003209-354436,NULL,-105.00969753,39.76294857,3209,NULL,North,NULL,Shoshone,Street,NULL,NULL,NULL,3209 North Shoshone Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C14123DE49E405AC028EA8F47A8E14340
670086,031-003203-354437,NULL,-105.00969490,39.76279301,3203,NULL,North,NULL,Shoshone,Street,NULL,NULL,NULL,3203 North Shoshone Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C1C0BD4D99E405AC0900ADB3DA3E14340
670087,031-000385-354438,NULL,-105.01709524,39.70958977,385,NULL,South,NULL,Alcott,Street,NULL,NULL,NULL,385 South Alcott Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C3CF3FA1218415AC0508DCACCD3DA4340
670088,031-000365-354439,NULL,-105.01712348,39.71003060,365,NULL,South,NULL,Alcott,Street,NULL,NULL,NULL,365 South Alcott Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C247B638C18415AC070667849E2DA4340
670089,031-000361-354440,NULL,-105.01723884,39.71007134,361,NULL,South,NULL,Alcott,Street,NULL,NULL,NULL,361 South Alcott Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CE8152B771A415AC028DDF4A6E3DA4340
670090,031-000338-354441,NULL,-105.01671012,39.71040530,338,NULL,South,NULL,Alcott,Street,NULL,NULL,NULL,338 South Alcott Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C909634C011415AC0A8922E8EEEDA4340
670091,031-000336-354442,NULL,-105.01672080,39.71047093,336,NULL,South,NULL,Alcott,Street,NULL,NULL,NULL,336 South Alcott Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C347FEEF911415AC0103C5CB7F0DA4340
670092,031-000340-354443,NULL,-105.01670826,39.71031818,340,NULL,South,NULL,Alcott,Street,NULL,NULL,NULL,340 South Alcott Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CB433BEC211415AC0E86D42ADEBDA4340
670093,031-000342-354444,NULL,-105.01661271,39.71025448,342,NULL,South,NULL,Alcott,Street,NULL,NULL,NULL,342 South Alcott Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CBC590B3210415AC0907F5098E9DA4340
670094,031-001461-354445,NULL,-104.95560025,39.73944492,1461,NULL,North,NULL,Clayton,Street,NULL,NULL,NULL,1461 North Clayton Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C78E56087283D5AC09029DA1AA6DE4340
670095,031-004994-354446,NULL,-104.94969799,39.78723413,4994,NULL,North,NULL,Steele,Street,NULL,NULL,NULL,4994 North Streeteele St,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CF8CE27D9C73C5AC098DABF10C4E44340
670096,031-000124-354447,NULL,-104.98961807,39.72384694,124,NULL,West,NULL,5Th,Avenue,NULL,NULL,NULL,124 West 5Th Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CAC7806E7553F5AC0D80A4604A7DC4340
670097,031-000120-354448,NULL,-104.98961807,39.72384694,120,NULL,West,NULL,5Th,Avenue,NULL,NULL,NULL,120 West 5Th Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CAC7806E7553F5AC0D80A4604A7DC4340
670098,031-000128-354449,NULL,-104.98961807,39.72384694,128,NULL,West,NULL,5Th,Avenue,NULL,NULL,NULL,128 West 5Th Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CAC7806E7553F5AC0D80A4604A7DC4340
670099,031-000118-354450,NULL,-104.98961807,39.72384694,118,NULL,West,NULL,5Th,Avenue,NULL,NULL,NULL,118 West 5Th Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CAC7806E7553F5AC0D80A4604A7DC4340
670100,031-003940-354451,NULL,-105.03874191,39.69844355,3940,NULL,West,NULL,Tennessee,Avenue,NULL,NULL,NULL,3940 West Tennessee Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CE0F49AC37A425AC0B04234A166D94340
670101,031-000819-354452,NULL,-105.04264968,39.70168702,819,NULL,South,NULL,Raleigh,Street,NULL,NULL,NULL,819 South Raleigh Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C007EFCC1BA425AC0905C86EBD0D94340
670102,031-000815-354453,NULL,-105.04266247,39.70180765,815,NULL,South,NULL,Raleigh,Street,NULL,NULL,NULL,815 South Raleigh Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C580662FABA425AC0302E38CAD4D94340
670103,031-000841-354454,NULL,-105.04257866,39.70140602,841,NULL,South,NULL,Raleigh,Street,NULL,NULL,NULL,841 South Raleigh Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C7CC1949FB9425AC0C85341A5C7D94340
670104,031-001061-354455,NULL,-105.04164291,39.69744246,1061,NULL,South,NULL,Quitman,Street,NULL,NULL,NULL,1061 South Quitman Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C144E7944AA425AC0888B7CCE45D94340
670105,031-003317-354456,NULL,-105.00995542,39.76355255,3317,NULL,North,NULL,Shoshone,Street,NULL,NULL,NULL,3317 North Shoshone Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CBC599222A3405AC00018EE1ABCE14340
670106,031-000195-354457,NULL,-104.89870375,39.71245265,195,NULL,South,NULL,Syracuse,Street,NULL,NULL,NULL,195 South Syracuse Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CD8AFBA5C84395AC0A81CF5A531DB4340
670107,031-000191-354458,NULL,-104.89759820,39.71246072,191,NULL,South,NULL,Trenton,Street,NULL,NULL,NULL,191 South Trenton Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C908FB93F72395AC09899ABE931DB4340
670108,031-000154-354459,NULL,-104.89741837,39.71353321,154,NULL,South,NULL,Trenton,Street,NULL,NULL,NULL,154 South Trenton Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C9091764D6F395AC0B0C7640E55DB4340
670109,031-007775-354460,NULL,-104.89794985,39.75184373,7775,NULL,East,NULL,23Rd,Avenue,NULL,NULL,NULL,7775 East 23Rd Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CE8A6A30278395AC000E1516A3CE04340
670110,031-003116-354461,NULL,-104.88454981,39.66012739,3116,NULL,South,NULL,Yosemite,Street,NULL,NULL,NULL,3116 South Yosemite Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CC042CC769C385AC07879E50D7FD44340
670111,031-002616-354462,NULL,-104.88070253,39.75482345,2616,NULL,North,NULL,Beeler,Street,NULL,NULL,NULL,2616 North Beeler Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CCCE3236E5D385AC09097100E9EE04340
670112,031-002718-354463,NULL,-105.02096887,39.75693839,2718,NULL,West,NULL,28Th,Avenue,NULL,#,414,2718 West 28Th Avenue # 414,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CB0A5CF8D57415AC008C66A5BE3E04340
670113,031-002718-354464,NULL,-105.02096887,39.75693839,2718,NULL,West,NULL,28Th,Avenue,NULL,#,416,2718 West 28Th Avenue # 416,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CB0A5CF8D57415AC008C66A5BE3E04340
670114,031-002718-354465,NULL,-105.02096887,39.75693839,2718,NULL,West,NULL,28Th,Avenue,NULL,#,418,2718 West 28Th Avenue # 418,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CB0A5CF8D57415AC008C66A5BE3E04340
670115,031-002718-354466,NULL,-105.02096887,39.75693839,2718,NULL,West,NULL,28Th,Avenue,NULL,#,420,2718 West 28Th Avenue # 420,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CB0A5CF8D57415AC008C66A5BE3E04340
670116,031-008308-354467,NULL,-104.89152821,39.75084437,8308,NULL,East,NULL,23Rd,Avenue,NULL,NULL,NULL,8308 East 23Rd Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C545A56CC0E395AC0585310AB1BE04340
670117,031-003844-354468,NULL,-105.00619349,39.77012036,3844,NULL,North,NULL,Pecos,Street,NULL,NULL,NULL,3844 North Pecos Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C5CF45C7965405AC090AED84D93E24340
670118,031-003837-354469,NULL,-105.00588848,39.76998731,3837,NULL,North,NULL,Osage,Street,NULL,NULL,NULL,3837 North Osage Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C3C67157A60405AC088FBBDF18EE24340
670119,031-003927-354470,NULL,-105.00563093,39.77112368,3927,NULL,North,NULL,Osage,Street,NULL,NULL,NULL,3927 North Osage Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CEC7704445C405AC060B38D26B4E24340
670120,031-002554-354471,NULL,-105.01866023,39.76163980,2554,NULL,West,NULL,32Nd,Avenue,NULL,#,101,2554 West 32Nd Avenue # 101,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C5C78AEBA31415AC088C1C0697DE14340
670121,031-002554-354472,NULL,-105.01866023,39.76163980,2554,NULL,West,NULL,32Nd,Avenue,NULL,#,201,2554 West 32Nd Avenue # 201,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C5C78AEBA31415AC088C1C0697DE14340
670122,031-000153-354473,NULL,-104.89794422,39.71356061,153,NULL,South,NULL,Trenton,Street,NULL,NULL,NULL,153 South Trenton Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CB0DA0BEB77395AC0404644F455DB4340
670123,031-007575-354474,NULL,-104.90044750,39.64120278,7575,NULL,East,NULL,Princeton,Avenue,NULL,NULL,NULL,7575 East Princeton Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CA8F455EAA0395AC0C8E797F312D24340
670124,031-005602-354475,NULL,-105.05786563,39.63930128,5602,NULL,West,NULL,Quincy,Avenue,NULL,NULL,NULL,5602 West Quincy Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C24400D12B4435AC010F2D49FD4D14340
670125,031-004111-354476,NULL,-104.93843228,39.77431609,4111,NULL,North,NULL,Albion,Street,NULL,NULL,NULL,4111 North Albion Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CD0953D460F3C5AC048371FCA1CE34340
670126,031-003134-354477,NULL,-105.01411186,39.76148111,3134,NULL,North,NULL,Wyandot,Street,NULL,NULL,NULL,3134 North Wyandot Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C20266C35E7405AC030228A3678E14340
670127,031-001117-354478,NULL,-104.98123081,39.73409726,1117,NULL,North,NULL,Pennsylvania,Street,NULL,#,101,1117 North Pennsylvania Street # 101,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C64E3547ACC3E5AC0782577E2F6DD4340
670128,031-003310-354479,NULL,-105.03669121,39.76428993,3310,NULL,North,NULL,Newton,Street,NULL,NULL,NULL,3310 North Newton Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C28AD152659425AC0184DA340D4E14340
670129,031-011175-354480,NULL,-104.85859178,39.79703687,11175,NULL,East,NULL,55Th,Avenue,NULL,NULL,NULL,11175 East 55Th Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C7813F22AF3365AC02079E14D05E64340
670130,031-000350-354481,NULL,-104.99328758,39.71539634,350,NULL,West,NULL,Archer,Place,NULL,NULL,NULL,350 West Archer Place,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CBCFA1206923F5AC040947E1B92DB4340
670131,031-000354-354482,NULL,-104.99341557,39.71539415,354,NULL,West,NULL,Archer,Place,NULL,NULL,NULL,354 West Archer Place,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C88E6E21E943F5AC00000170992DB4340
670132,031-000356-354483,NULL,-104.99329400,39.71549246,356,NULL,West,NULL,Archer,Place,NULL,NULL,NULL,356 West Archer Place,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C8408FB20923F5AC0C8ACBF4195DB4340
670133,031-000358-354484,NULL,-104.99343612,39.71550131,358,NULL,West,NULL,Archer,Place,NULL,NULL,NULL,358 West Archer Place,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C08971875943F5AC0389CF88B95DB4340
670134,031-004131-354485,NULL,-105.05229268,39.77352766,4131,NULL,North,NULL,Zenobia,Street,NULL,NULL,NULL,4131 North Zenobia Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CB8A91EBC58435AC05064C3F302E34340
670135,031-003035-354486,NULL,-104.95162937,39.67861445,3035,NULL,East,NULL,Evans,Avenue,NULL,NULL,NULL,3035 East Evans Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CE0FFD77EE73C5AC0A83A94D6DCD64340
670136,031-002245-354487,NULL,-104.99135372,39.75684346,2245,NULL,NULL,NULL,Blake,Street,NULL,Apt,G,2245 Blake Street Apt G,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CF4A9375E723F5AC000CA7546E0E04340
670137,031-000500-354488,NULL,-104.98072343,39.73353292,500,NULL,East,NULL,11Th,Avenue,NULL,#,401,500 East 11Th Avenue # 401,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C445B5328C43E5AC0407EB55EE4DD4340
670138,031-000500-354489,NULL,-104.98063541,39.73354088,500,NULL,East,NULL,11Th,Avenue,NULL,#,402,500 East 11Th Avenue # 402,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C682C27C2C23E5AC03091A2A0E4DD4340
670139,031-000500-354490,NULL,-104.98074314,39.73353873,500,NULL,East,NULL,11Th,Avenue,NULL,#,101,500 East 11Th Avenue # 101,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CA877A181C43E5AC078308F8DE4DD4340
670140,031-000500-354491,NULL,-104.98064186,39.73354472,500,NULL,East,NULL,11Th,Avenue,NULL,#,102,500 East 11Th Avenue # 102,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C4060E5D0C23E5AC0B09CD2CEE4DD4340
670141,031-000500-354492,NULL,-104.98056072,39.73354055,500,NULL,East,NULL,11Th,Avenue,NULL,#,403,500 East 11Th Avenue # 403,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C3C63FE88C13E5AC0C8E5DD9DE4DD4340
670142,031-008310-354493,NULL,-104.89135395,39.75084347,8310,NULL,East,NULL,23Rd,Avenue,NULL,NULL,NULL,8310 East 23Rd Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C60076FF10B395AC0587181A31BE04340
670143,031-010007-354494,NULL,-104.87134943,39.76025069,10007,NULL,East,NULL,Martin Luther King Jr,Boulevard,NULL,#,101,10007 East Martin Luther King Jr Boulevard # 101,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CE0876930C4375AC05845F8E44FE14340
670144,031-003238-354495,NULL,-104.91968295,39.76272870,3238,NULL,North,NULL,Ivy,Street,NULL,NULL,NULL,3238 North Ivy Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CC0A2F415DC3A5AC0808AA312A1E14340
670145,031-001619-354496,NULL,-104.98074988,39.68708697,1619,NULL,South,NULL,Pearl,Street,NULL,NULL,NULL,1619 South Pearl Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CB82F279BC43E5AC0B8883C77F2D74340
670146,031-006997-354497,NULL,-104.76988269,39.82161732,6997,NULL,North,NULL,Argonne,Street,NULL,NULL,NULL,6997 North Argonne Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C784F04C245315AC050E094C12AE94340
670147,031-000305-354498,NULL,-104.98018242,39.74931470,305,NULL,NULL,NULL,Park,Avenue,West,#,202,305 Park Avenue West # 202,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C4448084FBB3E5AC0004F478BE9DF4340
670148,031-000305-354499,NULL,-104.98018242,39.74931470,305,NULL,NULL,NULL,Park,Avenue,West,#,204,305 Park Avenue West # 204,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C4448084FBB3E5AC0004F478BE9DF4340
670149,031-000305-354500,NULL,-104.98018242,39.74931470,305,NULL,NULL,NULL,Park,Avenue,West,#,206,305 Park Avenue West # 206,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C4448084FBB3E5AC0004F478BE9DF4340
670150,031-000305-354501,NULL,-104.98018242,39.74931470,305,NULL,NULL,NULL,Park,Avenue,West,#,207,305 Park Avenue West # 207,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C4448084FBB3E5AC0004F478BE9DF4340
670151,031-002300-354502,NULL,-104.95005309,39.74397396,2300,NULL,North,NULL,Steele,Street,NULL,NULL,NULL,2300 North Streeteele St,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C007BA2A4CD3C5AC028879C7F3ADF4340
670152,031-002300-354503,NULL,-105.01468776,39.75828574,2300,NULL,West,NULL,29Th,Avenue,NULL,NULL,NULL,2300 West 29Th Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CFCA79EA9F0405AC0800E027E0FE14340
670153,031-002300-354504,NULL,-104.98932477,39.75662844,2300,NULL,NULL,NULL,Walnut,Street,NULL,NULL,NULL,2300 Walnut Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C287B611E513F5AC018DA953DD9E04340
670154,031-002300-354505,NULL,-104.95887157,39.77198227,2300,NULL,East,NULL,40Th,Avenue,NULL,NULL,NULL,2300 East 40Th Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CD07ADB265E3D5AC07813A150D0E24340
670155,031-000188-354506,NULL,-104.97792467,39.71316620,188,NULL,South,NULL,Clarkson,Street,NULL,NULL,NULL,188 South Clarkson Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CE468FD49963E5AC0F8F4DA0449DB4340
670156,031-000615-354507,NULL,-104.97957596,39.78445069,615,NULL,East,NULL,Elgin,Place,NULL,NULL,NULL,615 East Elgin Place,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CC8FB6062B13E5AC0B0D2E1E468E44340
670157,031-000620-354508,NULL,-104.97964965,39.74744252,620,NULL,East,NULL,20Th,Avenue,NULL,NULL,NULL,620 East 20Th Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C24871790B23E5AC0A0E9D334ACDF4340
670158,031-000621-354509,NULL,-104.99599878,39.71950122,621,NULL,West,NULL,2Nd,Avenue,NULL,NULL,NULL,621 West 2Nd Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C8884A771BE3F5AC08013A89D18DC4340
670159,031-000624-354510,NULL,-105.04145750,39.72665436,624,NULL,North,NULL,Raleigh,Street,NULL,NULL,NULL,624 North Raleigh Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C6436B641A7425AC060067D0503DD4340
670160,031-000625-354511,NULL,-104.97963961,39.74630022,625,NULL,East,NULL,19Th,Avenue,NULL,NULL,NULL,625 East 19Th Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C58490F69B23E5AC0C0F76EC886DF4340
670161,031-000629-354512,NULL,-104.99905325,39.72636100,629,NULL,North,NULL,Santa Fe,Drive,NULL,NULL,NULL,629 North Santa Fe Drive,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C9056027DF03F5AC008C0AD65F9DC4340
670162,031-001106-354513,NULL,-104.97608153,39.73388596,1106,NULL,North,NULL,Emerson,Street,NULL,NULL,NULL,1106 North Emerson Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C58B21326783E5AC0D0882D05F0DD4340
670163,031-001110-354514,NULL,-104.97615802,39.73388034,1110,NULL,North,NULL,Emerson,Street,NULL,NULL,NULL,1110 North Emerson Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CD420805F793E5AC098F8E1C2EFDD4340
