540468,013-004770-091722,NULL,-105.23752644,40.01233649,4770,NULL, ,NULL,Mckinley, ,NULL, , ,4770 Mckinley ,Boulder,80303,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010C704D1EA2334F5AC0381BF43D94014440
540469,013-000090-091723,NULL,-105.22720868,39.98781781,90,NULL, ,NULL,Manhattan, ,NULL, , ,90 Manhattan ,Boulder,80303,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010C444543968A4E5AC060BC5BD070FE4340
540470,013-000931-091724,NULL,-105.28141747,40.00430878,931,NULL, ,NULL,Lincoln, ,NULL, , ,931 Lincoln ,Boulder,80302,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010C30786ABE02525AC00872A8308D004440
540471,013-002800-091725,NULL,-105.25787666,40.00337814,2800,NULL,East,NULL,Aurora,Avenue,NULL, ,107,2800 East Aurora Avenue 107,Boulder,80303,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010CFCFA160D81505AC0E88EE6B16E004440
540472,013-003605-091726,NULL,-105.25107970,39.97537978,3605,NULL, ,NULL,Emerson, ,NULL, , ,3605 Emerson ,Boulder,80305,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010C200C97B011505AC090B2993ED9FC4340
540473,013-004915-091727,NULL,-105.19637385,40.06397035,4915,NULL, ,NULL,Twin,Road,NULL, ,13,4915 Twin Road 13,Boulder,80301,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010C281BA363914C5AC0386F2E2E30084440
540474,013-001323-091728,NULL,-105.20591011,40.00988251,1323,NULL, ,NULL,Swallow, ,NULL, , ,1323 Swallow , ,80303,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010C04B993A12D4D5AC0D0547CD443014440
540475,013-001420-091729,NULL,-105.27615765,40.01622621,1420,NULL, ,NULL,Canyon, ,NULL, , ,1420 Canyon ,Boulder,80302,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010C141E2791AC515AC0E8A450B313024440
540476,013-002800-091730,NULL,-105.25764106,40.00337765,2800,NULL,East,NULL,Aurora,Avenue,NULL, ,118,2800 East Aurora Avenue 118,Boulder,80303,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010C80C6EE307D505AC0C88DBFAD6E004440
540477,013-001910-091731,NULL,-105.27038141,40.01946073,1910,NULL, ,NULL,Pearl, ,NULL, , ,1910 Pearl ,Boulder,80302,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010C7C46D3ED4D515AC0C89971B07D024440
540478,013-003345-091732,NULL,-105.28264915,40.03617104,3345,NULL, ,NULL,Broadway, ,NULL, ,2,3345 Broadway 2,Boulder,80304,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010C60F276EC16525AC0A85FB340A1044440
540479,013-000965-091733,NULL,-105.23867430,40.00556944,965,NULL, ,NULL,Morgan, ,NULL, , ,965 Morgan ,Boulder,80303,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010CECDA8C70464F5AC0602ED77FB6004440
540480,013-002222-091734,NULL,-105.26673191,40.02250809,2222,NULL, ,NULL,Pine, ,NULL, , ,2222 Pine ,Boulder,80302,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010C5457B42212515AC088ED868BE1024440
540481,013-005315-091735,NULL,-105.28944297,40.06802621,5315,NULL, ,NULL,5Th,Street,NULL, ,B,5315 5Th Street B,Boulder,80302,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010C00B3D03B86525AC0489C3515B5084440
540482,013-000704-091736,NULL,-105.28538412,40.00918826,704,NULL, ,NULL,Pleasant, ,NULL, , ,704 Pleasant ,Boulder,80302,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010C889FC2BB43525AC01066BA142D014440
540483,013-002912-091737,NULL,-105.28879843,40.02832030,2912,NULL, ,NULL,6Th, ,NULL, , ,2912 6Th ,Boulder,80304,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010C805D6EAC7B525AC018BFEDFF9F034440
540484,013-003860-091738,NULL,-105.24560355,39.99089126,3860,NULL, ,NULL,Elmhurst, ,NULL, , ,3860 Elmhurst ,Boulder,80305,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010CC4E7F5F7B74F5AC0D0345186D5FE4340
540485,013-000913-091739,NULL,-105.28503642,40.05323379,913,NULL, ,NULL,Union, ,NULL, , ,913 Union ,Boulder,80304,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010CE8CF69093E525AC0D08B655DD0064440
540486,013-000629-091740,NULL,-105.28904862,40.04758063,629,NULL, ,NULL,Quince, ,NULL, , ,629 Quince ,Boulder,80304,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010C4018C3C57F525AC0802E451F17064440
540487,013-002200-091741,NULL,-105.28587755,40.01951772,2200,NULL, ,NULL,8Th, ,NULL, , ,2200 8Th ,Boulder,80302,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010C44FA59D14B525AC0E08B808E7F024440
540488,013-003888-091742,NULL,-105.25303276,40.04575465,3888,NULL, ,NULL,Arbol, ,NULL, , ,3888 Arbol , ,80301,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010CF05352B031505AC0B040CC49DB054440
540489,013-005735-091743,NULL,-105.22054666,40.05703566,5735,NULL, ,NULL,Orchard,Circle,NULL, , ,5735 Orchard Circle ,Boulder,80301,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010CEC34C06F1D4E5AC0B0C2C4F14C074440
540490,013-001018-091744,NULL,-105.28020410,40.01223631,1018,NULL, ,NULL,Marine, ,NULL, , ,1018 Marine ,Boulder,80302,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010C3C5A2CDDEE515AC0D03195F590014440
540491,013-002202-091745,NULL,-105.26606157,40.01612735,2202,NULL, ,NULL,Goss, ,NULL, , ,2202 Goss ,Boulder,80302,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010C7019162707515AC0A01D007610024440
540492,013-002105-091746,NULL,-105.26504010,39.98552927,2105,NULL, ,NULL,Vassar, ,NULL, , ,2105 Vassar ,Boulder,80305,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010C187BC16AF6505AC090CDB5D225FE4340
540493,013-003115-091747,NULL,-105.25044516,40.03691404,3115,NULL, ,NULL,Iris, ,NULL, , ,3115 Iris ,Boulder,80301,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010C2CD6214B07505AC020486999B9044440
540494,013-002500-091748,NULL,-105.26087797,39.98606666,2500,NULL, ,NULL,Kohler, ,NULL, , ,2500 Kohler ,Boulder,80305,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010CE8A48739B2505AC0A87BB06E37FE4340
540495,013-000416-091749,NULL,-105.29159813,40.05364381,416,NULL, ,NULL,Utica, ,NULL, , ,416 Utica ,Boulder,80304,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010CC89C2E8BA9525AC02816E9CCDD064440
540496,013-004846-091750,NULL,-105.24073110,40.03075986,4846,NULL, ,NULL,Edison, ,NULL, , ,4846 Edison ,Boulder,80301,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010CEC096523684F5AC070F470F0EF034440
540497,013-000625-091751,NULL,-105.28890168,40.03620673,625,NULL, ,NULL,Iris, ,NULL, , ,625 Iris ,Boulder,80304,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010C7C8B745D7D525AC0202E0A6CA2044440
540498,013-000740-091752,NULL,-105.27950998,40.00083625,740,NULL, ,NULL,10Th, ,NULL, , ,740 10Th ,Boulder,80302,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010C58C0D37DE3515AC06833F9661B004440
540499,013-001220-091753,NULL,-105.28131275,40.03612774,1220,NULL, ,NULL,Iris, ,NULL, , ,1220 Iris ,Boulder,80304,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010C4885340701525AC0E02668D59F044440
540500,013-000920-091754,NULL,-105.23076404,40.00411962,920,NULL, ,NULL,Crescent, ,NULL, , ,920 Crescent ,Boulder,80303,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010CA0ED84D6C44E5AC00896E0FD86004440
540501,013-004900-091755,NULL,-105.23163255,40.00225765,4900,NULL, ,NULL,Hickory, ,NULL, , ,4900 Hickory ,Boulder,80303,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010C7C1A5A11D34E5AC0480C93FA49004440
540502,013-001400-091756,NULL,-105.22895200,40.01160341,1400,NULL, ,NULL,Patton, ,NULL, , ,1400 Patton ,Boulder,80303,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010CC0034926A74E5AC030CB6E387C014440
540503,013-000775-091757,NULL,-105.28462647,40.00973040,775,NULL, ,NULL,Pleasant, ,NULL, , ,775 Pleasant ,Boulder,80302,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010C94FBEF5137525AC0F8977ED83E014440
540504,013-004720-091758,NULL,-105.23551968,40.00575269,4720,NULL, ,NULL,Shoup, ,NULL, , ,4720 Shoup ,Boulder,80303,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010CE82828C1124F5AC0104C1881BC004440
540505,013-001400-091759,NULL,-105.23482818,40.01105931,1400,NULL, ,NULL,Eisenhower, ,NULL, , ,1400 Eisenhower ,Boulder,80303,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010C5806C26C074F5AC0206237646A014440
540506,013-001542-091760,NULL,-105.24006086,39.97212704,1542,NULL, ,NULL,Greenbriar, ,NULL, , ,1542 Greenbriar ,Boulder,80305,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010C7CFB3D285D4F5AC00008A8A86EFC4340
540507,013-000750-091761,NULL,-105.28462896,40.00159399,750,NULL, ,NULL,Cascade, ,NULL, , ,750 Cascade ,Boulder,80302,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010C14E5655C37525AC0909B5D3B34004440
540508,013-002441-091762,NULL,-105.26281468,39.97032899,2441,NULL, ,NULL,Briarwood, ,NULL, , ,2441 Briarwood ,Boulder,80305,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010CE8A7A6F4D1505AC0E0A58DBD33FC4340
540509,013-003100-091763,NULL,-105.28915047,40.03196392,3100,NULL, ,NULL,6Th, ,NULL, , ,3100 6Th ,Boulder,80304,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010C14B3F37081525AC070ACCD6417044440
540510,013-003800-091764,NULL,-105.25332925,40.04424687,3800,NULL, ,NULL,Abeyta, ,NULL, , ,3800 Abeyta , ,80301,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010C0CBFDF8B36505AC06081A1E1A9054440
540511,013-005946-091765,NULL,-105.21501628,40.05772250,5946,NULL, ,NULL,Brandywine, ,NULL, , ,5946 Brandywine ,Boulder,80301,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010CA474A1D3C24D5AC0E86D667363074440
540512,013-004871-091766,NULL,-105.28511604,40.06338561,4871,NULL, ,NULL,10Th, ,NULL, , ,4871 10Th ,Boulder,80302,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010CBC355E573F525AC0D8B204051D084440
540513,013-000905-091767,NULL,-105.28561134,40.04675211,905,NULL, ,NULL,Poplar, ,NULL, , ,905 Poplar ,Boulder,80304,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010CA82AC97447525AC0D8782AF9FB054440
540514,013-001150-091768,NULL,-105.28287814,40.04474439,1150,NULL, ,NULL,Oakdale, ,NULL, , ,1150 Oakdale ,Boulder,80304,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010CC4CAE6AC1A525AC0A84E2C2FBA054440
540515,013-001990-091769,NULL,-105.28504094,40.01667539,1990,NULL, ,NULL,8Th, ,NULL, , ,1990 8Th ,Boulder,80302,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010CA8C1591C3E525AC068F0576B22024440
540516,013-001354-091770,NULL,-105.26377742,39.97581039,1354,NULL, ,NULL,Scrub, ,NULL, , ,1354 Scrub ,Boulder,80305,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010CECEEADBAE1505AC058C7D35AE7FC4340
540517,013-001557-091771,NULL,-105.27780565,40.04737148,1557,NULL, ,NULL,Poplar, ,NULL, , ,1557 Poplar ,Boulder,80304,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010CD8915C91C7515AC08845CF4410064440
540518,013-004200-091772,NULL,-105.26799752,40.05231619,4200,NULL, ,NULL,22Nd, ,NULL, , ,4200 22Nd ,Boulder,80304,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010CA80613DF26515AC038D0F74BB2064440
540519,013-004900-091773,NULL,-105.21685902,40.06462716,4900,NULL, ,NULL,Diagonal, ,NULL, , ,4900 Diagonal , ,80301,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010CC489A504E14D5AC0D876EBB345084440
540520,013-001540-091774,NULL,-105.27564303,40.02071737,1540,NULL, ,NULL,Pine, ,NULL, , ,1540 Pine ,Boulder,80302,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010C38BBA822A4515AC08099E9DDA6024440
540521,013-007415-091775,NULL,-105.18015820,40.06851024,7415,NULL, ,NULL,Singing,Court,NULL, , ,7415 Singing Court , ,80301,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010C48FB3DB6874B5AC0A8448EF1C4084440
540522,013-001179-091776,NULL,-105.28308752,40.05358564,1179,NULL, ,NULL,Union, ,NULL, , ,1179 Union ,Boulder,80304,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010C105F221B1E525AC0F841F6E4DB064440
540523,013-003800-091777,NULL,-105.24871985,39.96676501,3800,NULL, ,NULL,Telluride, ,NULL, , ,3800 Telluride ,Boulder,80305,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010CC82EA606EB4F5AC040B2A7F4BEFB4340
540524,013-002285-091778,NULL,-105.26638461,40.02903476,2285,NULL, ,NULL,Edgewood, ,NULL, , ,2285 Edgewood ,Boulder,80304,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010CA42C0B720C515AC0202D3669B7034440
540525,013-002300-091779,NULL,-105.26400939,39.98513387,2300,NULL, ,NULL,Vassar, ,NULL, , ,2300 Vassar ,Boulder,80305,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010C5C9A9E87E5505AC048A7E7DD18FE4340
540526,013-000701-091780,NULL,-105.28226137,40.00025224,701,NULL, ,NULL,9Th, ,NULL, , ,701 9Th ,Boulder,80302,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010C1C0CFB9110525AC05003FC4308004440
540527,013-003544-091781,NULL,-105.27062098,40.03877392,3544,NULL, ,NULL,Kirkwood, ,NULL, , ,3544 Kirkwood ,Boulder,80304,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010C244FA3DA51515AC0402B378BF6044440
540528,013-000535-091782,NULL,-105.28923199,40.02091527,535,NULL, ,NULL,Mapleton, ,NULL, , ,535 Mapleton ,Boulder,80304,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010C5093E5C682525AC088BAF759AD024440
540529,013-002805-091783,NULL,-105.27603135,40.02696000,2805,NULL, ,NULL,16Th, ,NULL, , ,2805 16Th ,Boulder,80304,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010CCC4D667FAA515AC0384CE16C73034440
540530,013-006086-091784,NULL,-105.21078394,40.00549153,6086,NULL, ,NULL,Simmons, ,NULL, , ,6086 Simmons , ,80303,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010C9834EC7B7D4D5AC0B07753F2B3004440
540531,013-004704-091785,NULL,-105.17496835,40.06016315,4704,NULL, ,NULL,Berkshire, ,NULL, , ,4704 Berkshire , ,80301,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010CECF96EAE324B5AC0D821196DB3074440
540532,013-001250-091786,NULL,-105.27773041,39.99814803,1250,NULL, ,NULL,Mariposa, ,NULL, , ,1250 Mariposa ,Boulder,80302,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010C7C03C555C6515AC0E8009150C3FF4340
540533,013-004005-091787,NULL,-105.24345631,40.00169435,4005,NULL, ,NULL,Evans, ,NULL, , ,4005 Evans ,Boulder,80303,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010CFC6FC7C9944F5AC048EB3C8537004440
540534,013-001945-091788,NULL,-105.26921439,40.01486601,1945,NULL, ,NULL,Arapahoe, ,NULL, , ,1945 Arapahoe ,Boulder,80302,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010C285000CF3A515AC058171D21E7014440
540535,013-000904-091789,NULL,-105.27954291,40.00390029,904,NULL, ,NULL,10Th, ,NULL, , ,904 10Th ,Boulder,80302,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010CF4FEF007E4515AC0689609CE7F004440
540536,013-003337-091790,NULL,-105.24077483,40.03569170,3337,NULL, ,NULL,Sentinel, ,NULL, , ,3337 Sentinel ,Boulder,80301,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010CB46ED9DA684F5AC09087A58B91044440
540537,013-004983-091791,NULL,-105.23554222,40.02110784,4983,NULL, ,NULL,Pearl, ,NULL, , ,4983 Pearl ,Boulder,80301,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010C88EEAC1F134F5AC0686467A9B3024440
540538,013-000300-091792,NULL,-105.29248661,40.03263454,300,NULL, ,NULL,Forest, ,NULL, , ,300 Forest ,Boulder,80304,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010C6CD2BD19B8525AC0D8DC5A5E2D044440
540539,013-007300-091793,NULL,-105.18156920,40.07778869,7300,NULL, ,NULL,Glacier,Road,NULL, , ,7300 Glacier Road , ,80503,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010CBCD769D49E4B5AC0402FCBFAF4094440
540540,013-004042-091794,NULL,-105.24812252,40.04811553,4042,NULL, ,NULL,Savannah, ,NULL, , ,4042 Savannah ,Boulder,80301,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010C2446483DE14F5AC010BE4FA628064440
540541,013-001503-091795,NULL,-105.27831773,40.04641612,1503,NULL, ,NULL,Orchard, ,NULL, , ,1503 Orchard ,Boulder,80304,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010CCC0F2BF5CF515AC0201D9AF6F0054440
540542,013-006837-091796,NULL,-105.19383676,40.05868568,6837,NULL, ,NULL,Bugle, ,NULL, , ,6837 Bugle , ,80301,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010C1C8950D2674C5AC008C3320383074440
540543,013-000930-091797,NULL,-105.24714484,40.00451049,930,NULL, ,NULL,36Th, ,NULL, , ,930 36Th ,Boulder,80303,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010C145E9838D14F5AC088D0BFCC93004440
540544,013-004747-091798,NULL,-105.24278766,40.03299288,4747,NULL, ,NULL,Franklin, ,NULL, , ,4747 Franklin ,Boulder,80301,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010C1C993CD5894F5AC0E8B54D1C39044440
540545,013-001411-091799,NULL,-105.27908966,40.03940674,1411,NULL, ,NULL,Kalmia, ,NULL, , ,1411 Kalmia ,Boulder,80304,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010C8096E09ADC515AC028EBB3470B054440
540546,013-000601-091800,NULL,-105.28944366,40.04689266,601,NULL, ,NULL,Quince, ,NULL, , ,601 Quince ,Boulder,80304,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010C6036B03E86525AC0B0F81B9400064440
540547,013-006126-091801,NULL,-105.21130973,40.06089280,6126,NULL, ,NULL,Habitat, ,NULL, , ,6126 Habitat , ,80301,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010C2CFE3F19864D5AC0F047D455CB074440
540548,013-001720-091802,NULL,-105.27564506,40.04098681,1720,NULL, ,NULL,Linden, ,NULL, , ,1720 Linden ,Boulder,80304,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010C40802D2BA4515AC04042480E3F054440
540549,013-001203-091803,NULL,-105.27322936,40.01105367,1203,NULL, ,NULL,17Th, ,NULL, , ,1203 17Th ,Boulder,80302,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010C7060FF967C515AC0906DE5346A014440
540550,013-004935-091804,NULL,-105.19624513,40.06449824,4935,NULL, ,NULL,Twin,Road,NULL, , ,4935 Twin Road ,Boulder,80301,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010CDC21C0478F4C5AC058DF757A41084440
540551,013-002500-091805,NULL,-105.22419341,40.02453284,2500,NULL, ,NULL,55Th, ,NULL, , ,2500 55Th ,Boulder,80301,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010CACD54E2F594E5AC0F04B5AE423034440
540552,013-001942-091806,NULL,-105.26915364,40.01699272,1942,NULL, ,NULL,Canyon, ,NULL, , ,1942 Canyon ,Boulder,80302,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010CCC332ED039515AC0D0EC4CD12C024440
540553,013-000603-091807,NULL,-105.28938392,40.04715334,603,NULL, ,NULL,Quince, ,NULL, , ,603 Quince ,Boulder,80304,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010C74BA1C4485525AC08073E01E09064440
540554,013-000000-091808,NULL,-105.27495452,40.00373284, ,NULL, ,NULL,St, ,NULL, , , St ,Boulder,80302,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010C80BFD6DA98515AC060735D517A004440
540555,013-001001-091809,NULL,-105.28342940,40.01963864,1001,NULL, ,NULL,Pine, ,NULL, , ,1001 Pine ,Boulder,80302,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010CA0C80EB523525AC0A06ADC8483024440
540556,013-002900-091810,NULL,-105.25449191,40.00090267,2900,NULL, ,NULL,Canyon,Road,NULL, , ,2900 Canyon Road ,Boulder,80303,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010C74576B9849505AC0901025941D004440
540557,013-001043-091811,NULL,-105.19826275,40.00634100,1043,NULL, ,NULL,Crestmoor, ,NULL, , ,1043 Crestmoor , ,80303,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010C781C4356B04C5AC0681B2EC8CF004440
540558,013-003182-091812,NULL,-105.28997729,40.03252362,3182,NULL, ,NULL,5Th, ,NULL, , ,3182 5Th ,Boulder,80304,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010C0094ECFC8E525AC07845E8BB29044440
540559,013-004900-091813,NULL,-105.23255274,39.99221944,4900,NULL, ,NULL,Ricara, ,NULL, , ,4900 Ricara ,Boulder,80303,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010C4839E324E24E5AC0B009E60B01FF4340
540560,013-002130-091814,NULL,-105.26477179,39.98494228,2130,NULL, ,NULL,Vassar, ,NULL, , ,2130 Vassar ,Boulder,80305,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010CA4F56305F2505AC0A03AAC9612FE4340
540561,013-003300-091815,NULL,-105.24985541,40.00028474,3300,NULL, ,NULL,Baseline,Road,NULL, , ,3300 Baseline Road ,Boulder,80303,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010C8C988AA1FD4F5AC0380D8C5409004440
540562,013-000985-091816,NULL,-105.28483993,40.04654784,985,NULL, ,NULL,Poplar, ,NULL, , ,985 Poplar ,Boulder,80304,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010CDC5A47D13A525AC070F49047F5054440
540563,013-004854-091817,NULL,-105.24078583,40.03186253,4854,NULL, ,NULL,Franklin, ,NULL, , ,4854 Franklin ,Boulder,80301,NULL,NULL,2019-04-25 00:00:00.0000000,ACTIVE,NO CHANGE,Boulder,0xAD100000010CC8EDF208694F5AC0F06B3B1214044440
