640051,031-002473-324402,NULL,-105.04661383,39.75358645,2473,NULL,North,NULL,Vrain,Street,NULL,NULL,NULL,2473 North Vrain Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C848D8EB8FB425AC0C0BA528575E04340
640052,031-004630-324403,NULL,-105.04701448,39.75378016,4630,NULL,West,NULL,25Th,Avenue,NULL,NULL,NULL,4630 West 25Th Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C946F044902435AC078C947DE7BE04340
640053,031-002727-324404,NULL,-105.02128687,39.74914945,2727,NULL,West,NULL,21St,Avenue,NULL,NULL,NULL,2727 West 21St Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CECACD6BC5C415AC0E8F96C1AE4DF4340
640054,031-002841-324405,NULL,-105.02314753,39.77548855,2841,NULL,West,NULL,43Rd,Avenue,NULL,NULL,NULL,2841 West 43Rd Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C7002C63F7B415AC0E07B763543E34340
640055,031-002832-324406,NULL,-105.02284812,39.77650619,2832,NULL,West,NULL,44Th,Avenue,NULL,NULL,NULL,2832 West 44Th Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CA0591B5B76415AC060BBEA8A64E34340
640056,031-002990-324407,NULL,-105.02482792,39.77637107,2990,NULL,West,NULL,44Th,Avenue,NULL,NULL,NULL,2990 West 44Th Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C0054DBC796415AC080E6952060E34340
640057,031-000400-324408,NULL,-104.98204463,39.78466777,400,NULL,East,NULL,48Th,Avenue,NULL,NULL,NULL,400 East 48Th Avenue,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C4C3417D1D93E5AC0C04B4EFF6FE44340
640058,031-000684-324409,NULL,-104.97883878,39.78415411,684,NULL,East,NULL,Elgin,Place,NULL,NULL,NULL,684 East Elgin Place,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010CA0AB634BA53E5AC0B0BC70295FE44340
640059,031-004420-324410,NULL,-105.04381678,39.77712390,4420,NULL,North,NULL,Tennyson,Street,NULL,NULL,NULL,4420 North Tennyson Street,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C8CA67DEACD425AC0E056B3CE78E34340
640060,031-004425-324411,NULL,-105.04293063,39.77707638,4425,NULL,North,NULL,Stuart,Street,NULL,NULL,NULL,4425 North Streetuart St,NULL,NULL,NULL,NULL,2019-01-17 00:00:00.0000000,ACTIVE,MODIFY ATTRIBUTE,Denver,0xAD100000010C941B2059BF425AC038E4524177E34340
