"217883","-104.96224971","39.91756199","12275",""," ","","Claude","Court","","Unit","1032","12275 Claude Court Unit 1032","","","Adams"
"217884","-104.83810939","39.74951274","2201","","North","","Ursula","Street","","Unit","411","2201 North Ursula Street Unit 411","","","Adams"
"217885","-104.83640916","39.74945018","2200","","North","","Ursula","Street","","Unit","303","2200 North Ursula Street Unit 303","","","Adams"
"217886","-104.8366671","39.74880103","2100","","North","","Ursula","Street","","Unit","226","2100 North Ursula Street Unit 226","","","Adams"
"217887","-104.9625058","39.91839703","12275",""," ","","Claude","Court","","Unit","521","12275 Claude Court Unit 521","","","Adams"
"217888","-104.96299054","39.91704573","12255",""," ","","Claude","Court","","Unit","711","12255 Claude Court Unit 711","","","Adams"
"217889","-104.96193746","39.91766128","12275",""," ","","Claude","Court","","Unit","1124","12275 Claude Court Unit 1124","","","Adams"
"217890","-104.96231009","39.91780308","12275",""," ","","Claude","Court","","Unit","1038","12275 Claude Court Unit 1038","","","Adams"
"217891","-104.9619391","39.91773418","12275",""," ","","Claude","Court","","Unit","1112","12275 Claude Court Unit 1112","","","Adams"
"217892","-104.9618893","39.91766158","12275",""," ","","Claude","Court","","Unit","1125","12275 Claude Court Unit 1125","","","Adams"
"217893","-104.96228008","39.91767664","12275",""," ","","Claude","Court","","Unit","1035","12275 Claude Court Unit 1035","","","Adams"
"217894","-104.8382628","39.7483832","2101","","North","","Ursula","Street","","Unit","402","2101 North Ursula Street Unit 402","","","Adams"
"217895","-104.83661383","39.74948374","2200","","North","","Ursula","Street","","Unit","408","2200 North Ursula Street Unit 408","","","Adams"
"217896","-104.83707674","39.7504167","2200","","North","","Ursula","Street","","Unit","155","2200 North Ursula Street Unit 155","","","Adams"
"217897","-104.96145498","39.91842244","12275",""," ","","Claude","Court","","Unit","329","12275 Claude Court Unit 329","","","Adams"
"217898","-104.96299278","39.9179812","12275",""," ","","Claude","Court","","Unit","928","12275 Claude Court Unit 928","","","Adams"
"217899","-104.83690743","39.74904688","2100","","North","","Ursula","Street","","Unit","322","2100 North Ursula Street Unit 322","","","Adams"
"217900","-104.96012418","39.91775612","12275",""," ","","Claude","Court","","Unit","1332","12275 Claude Court Unit 1332","","","Adams"
"217901","-104.83683145","39.74945446","2200","","North","","Ursula","Street","","Unit","311","2200 North Ursula Street Unit 311","","","Adams"
"217902","-104.83724051","39.75007446","2200","","North","","Ursula","Street","","Unit","336","2200 North Ursula Street Unit 336","","","Adams"
"217903","-104.83773446","39.74939751","2201","","North","","Ursula","Street","","Unit","117","2201 North Ursula Street Unit 117","","","Adams"
"217904","-104.83787832","39.74969885","2201","","North","","Ursula","Street","","Unit","423","2201 North Ursula Street Unit 423","","","Adams"
"217905","-104.96299235","39.91842173","12275",""," ","","Claude","Court","","Unit","630","12275 Claude Court Unit 630","","","Adams"
"217906","-104.96317942","39.91691152","12255",""," ","","Claude","Court","","Unit","636","12255 Claude Court Unit 636","","","Adams"
"217907","-104.83844053","39.74866162","2101","","North","","Ursula","Street","","Unit","229","2101 North Ursula Street Unit 229","","","Adams"
