2190080,039-003835-436393,NULL,-104.85285639,38.77697486,3835, ,,,Hermitage,Drive,,,,3835 Hermitage Drive ,Colorado Springs,80906,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C20BCF63295365AC0189C84E973634340
2190081,039-005464-436394,NULL,-104.72765049,38.87413034,5464, ,,,Alteza,Drive,,,,5464 Alteza Drive ,Colorado Springs,80917,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C542559D3912E5AC0E8C7BA80E36F4340
2190082,039-005216-436395,NULL,-104.73220331,38.87419118,5216, ,,,Escapardo,Way,,,,5216 Escapardo Way ,Colorado Springs,80917,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010CA065426BDC2E5AC02892247FE56F4340
2190083,039-005460-436396,NULL,-104.72677758,38.87388764,5460, ,,,Kay,Circle,,,,5460 Kay Circle ,Colorado Springs,80917,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C9CC22186832E5AC0E07FD08CDB6F4340
2190084,039-002923-436397,NULL,-104.72420996,38.87404455,2923, ,,,Valarie,Circle,,,,2923 Valarie Circle ,Colorado Springs,80917,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C4CB4BF74592E5AC0604E14B1E06F4340
2190085,039-001026-436398,NULL,-104.78108644,38.77457821,1026, ,,,Maxwell,Street,,,,1026 Maxwell Street ,Colorado Springs,80906,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C047EF651FD315AC0B855ED6025634340
2190086,039-000702-436399,NULL,-104.79094724,38.77582654,702, ,,,Crestridge,Avenue,,,,702 Crestridge Avenue ,Colorado Springs,80906,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C14502EE19E325AC0E098AD484E634340
2190087,039-005215-436400,NULL,-104.73145969,38.87401940,5215, ,,,Escapardo,Way,,,,5215 Escapardo Way ,Colorado Springs,80917,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C38A64C3CD02E5AC030631FDEDF6F4340
2190088,039-002995-436401,NULL,-104.73318205,38.87484797,2995, ,,,Inspiration,Drive,,,,2995 Inspiration Drive ,Colorado Springs,80917,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C089E6674EC2E5AC020C4A904FB6F4340
2190089,039-000062-436402,NULL,-104.79633669,38.77613796,62, ,,,Minden,Circle,,,,62 Minden Circle ,Colorado Springs,80906,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C88422D2EF7325AC0B8FC1D7D58634340
2190090,039-000917-436403,NULL,-104.80998667,38.77487641,917, ,,,Samuel,Point,,,,917 Samuel Point ,Colorado Springs,80906,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010CBC174FD2D6335AC0708C71262F634340
2190091,039-003916-436404,NULL,-104.80989152,38.77468624,3916, ,,,Nicki,Heights,,,,3916 Nicki Heights ,Colorado Springs,80906,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C0C134043D5335AC0185239EB28634340
2190092,039-001061-436405,NULL,-104.77923563,38.77428386,1061, ,,,Maxwell,Street,,,,1061 Maxwell Street ,Colorado Springs,80906,NULL,NULL,2018-06-21 00:00:00.0000000,ACTIVE,NO CHANGE,ElPaso,0xAD100000010C74C11FFFDE315AC0E81CC6BB1B634340
