250054,005-034511-276231,NULL,-104.58302647,39.73252888,34511, ,East, ,10Th,Drive, ,NULL, ,34511 East 10Th Drive ,Watkins Co,80137, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C080B3D4E50255AC020579D81C3DD4340
250055,005-019700-276232,NULL,-104.75759442,39.73910028,19700, ,East, ,Colfax,Avenue, ,NULL, ,19700 East Colfax Avenue ,Aurora Co,80011, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C70C0536D7C305AC000177FD69ADE4340
250056,005-018800-276233,NULL,-104.77027421,39.73821395,18800, ,East, ,Colfax,Avenue, ,NULL, ,18800 East Colfax Avenue ,Aurora Co,80220, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C4085372C4C315AC080E86BCB7DDE4340
250057,005-001280-276234,NULL,-104.79054237,39.73596066,1280, , , ,Airport,Boulevard, ,NULL, ,1280 Airport Boulevard ,Aurora Co,80011, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CA004023F98325AC0E0EB7AF533DE4340
250058,005-018350-276235,NULL,-104.77448515,39.73819187,18350, ,East, ,14Th,Avenue, ,NULL, ,18350 East 14Th Avenue ,Aurora Co,80011, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CD4D72C2A91315AC0207833127DDE4340
250059,005-001375-276236,NULL,-104.77375466,39.73819036,1375, , , ,Zeno,Street, ,NULL, ,1375 Zeno Street ,Aurora Co,80011, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CD407453285315AC060A795057DDE4340
250060,005-017250-276237,NULL,-104.78718885,39.73864843,17250, ,East, ,14Th,Drive, ,NULL, ,17250 East 14Th Drive ,Aurora Co,80011, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C68C7594D61325AC0C07418088CDE4340
250061,005-017150-276238,NULL,-104.78825709,39.73930868,17150, ,East, ,14Th,Drive, ,NULL, ,17150 East 14Th Drive ,Aurora Co,80011, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C744DD9CD72325AC0E088ACAAA1DE4340
250062,005-001370-276239,NULL,-104.77295140,39.73731692,1370, , , ,Zeno,Street, ,NULL, ,1370 Zeno Street ,Aurora Co,80011, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C1052290978315AC048F29A6660DE4340
250063,005-001040-276240,NULL,-104.78822577,39.73334546,1040, , , ,Pitkin,Street, ,NULL, ,1040 Pitkin Street ,Aurora Co,80011, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C68B57B4A72325AC060188F43DEDD4340
250064,005-000907-276241,NULL,-104.78400084,39.73064029,907, , , ,Salida,Way, ,NULL, ,907 Salida Way ,Aurora Co,80011, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C0C41E0112D325AC0909BF09E85DD4340
250065,005-000652-276242,NULL,-104.78509112,39.72732126,652, , , ,Salida,Way, ,NULL, ,652 Salida Way ,Aurora Co,80011, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C081FD2EE3E325AC0581AE8DC18DD4340
250066,005-000600-276243,NULL,-104.78508808,39.72629328,600, , , ,Salida,Way, ,NULL, ,600 Salida Way ,Aurora Co,80011, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CB43D16E23E325AC09099A02DF7DC4340
250067,005-000725-276244,NULL,-104.77312277,39.72787768,725, , , ,Tower,Road, ,NULL, ,725 Tower Road ,Aurora Co,80011, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C583CEDD77A315AC050F47E182BDD4340
250068,005-019900-276245,NULL,-104.75434788,39.73908006,19900, ,East, ,Colfax,Avenue, ,NULL, ,19900 East Colfax Avenue ,Aurora Co,80011, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C2887533C47305AC0B0D2DE2C9ADE4340
250069,005-000621-276246,NULL,-104.78305979,39.72614337,621, , , ,Telluride,Street, ,NULL, ,621 Telluride Street ,Aurora Co,80011, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CD46FD2A61D325AC088EA1F44F2DC4340
250070,005-000631-276247,NULL,-104.78699999,39.72626963,631, , , ,Salida,Way, ,NULL, ,631 Salida Way ,Aurora Co,80011, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C44AD33355E325AC0502B3667F6DC4340
250071,005-000715-276248,NULL,-104.77981290,39.72719335,715, , , ,Ventura,Street, ,NULL, ,715 Ventura Street ,Aurora Co,80011, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C70EB6174E8315AC0B8C3EFAB14DD4340
250072,005-000651-276249,NULL,-104.78700363,39.72723356,651, , , ,Salida,Way, ,NULL, ,651 Salida Way ,Aurora Co,80011, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C34E074445E325AC0806042FD15DD4340
250073,005-000692-276250,NULL,-104.78509112,39.72824091,692, , , ,Salida,Way, ,NULL, ,692 Salida Way ,Aurora Co,80011, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CE831D3EE3E325AC0E0788CFF36DD4340
250074,005-000726-276251,NULL,-104.78116420,39.72811988,726, , , ,Telluride,Street, ,NULL, ,726 Telluride Street ,Aurora Co,80011, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C30951B98FE315AC080AC480833DD4340
250075,005-018151-276252,NULL,-104.77624666,39.72749951,18151, ,East, ,6Th,Avenue, ,NULL, ,18151 East 6Th Avenue ,Aurora Co,80011, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CB0CD7B06AE315AC0F86340B41EDD4340
250076,005-018321-276253,NULL,-104.77448976,39.72754718,18321, ,East, ,6Th,Avenue, ,NULL, ,18321 East 6Th Avenue ,Aurora Co,80011, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C787F7E3D91315AC0180D164420DD4340
250077,005-000703-276254,NULL,-104.78632529,39.72923406,703, , , ,Salida,Way, ,NULL, ,703 Salida Way ,Aurora Co,80016, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C144A512753325AC028D3A28A57DD4340
250078,005-000753-276255,NULL,-104.78524189,39.72928898,753, , , ,Salida,Way, ,NULL, ,753 Salida Way ,Aurora Co, , , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C5007306741325AC078A0565759DD4340
250079,005-000805-276256,NULL,-104.78399957,39.72960414,805, , , ,Salida,Way, ,NULL, ,805 Salida Way ,Aurora Co,80011, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C1403840C2D325AC0109B26AB63DD4340
250080,005-000806-276257,NULL,-104.78252897,39.73007341,806, , , ,Salida,Way, ,NULL, ,806 Salida Way ,Aurora Co,80011, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CE06E61F414325AC0D0AAA30B73DD4340
250081,005-000945-276258,NULL,-104.78253224,39.73132493,945, , , ,Telluride,Street, ,NULL, ,945 Telluride Street ,Aurora Co,80011, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C08F01D0215325AC088B22A0E9CDD4340
250082,005-018011-276259,NULL,-104.77660693,39.73669292,18011, ,East, ,14Th,Drive, ,NULL, ,18011 East 14Th Drive ,Aurora Co,80011, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C789F8EEDB3315AC0E0DA18F44BDE4340
250083,005-001445-276260,NULL,-104.77419018,39.73905611,1445, , , ,Zeno,Street, ,NULL, ,1445 Zeno Street ,Aurora Co,80011, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C7CB3F3548C315AC0B8BCF86399DE4340
250084,005-018807-276261,NULL,-104.76821473,39.66916161,18807, ,East, ,Yale,Circle, ,Unit,A,18807 East Yale Circle Unit A,Aurora Co,80013, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C74B5216E2A315AC038EF7716A7D54340
250085,005-018807-276262,NULL,-104.76825388,39.66919858,18807, ,East, ,Yale,Circle, ,Unit,B,18807 East Yale Circle Unit B,Aurora Co,80013, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C205551122B315AC0E041964CA8D54340
250086,005-018807-276263,NULL,-104.76829055,39.66923321,18807, ,East, ,Yale,Circle, ,Unit,C,18807 East Yale Circle Unit C,Aurora Co,80013, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C185F1EAC2B315AC0B89D156FA9D54340
250087,005-018807-276264,NULL,-104.76832722,39.66926785,18807, ,East, ,Yale,Circle, ,Unit,D,18807 East Yale Circle Unit D,Aurora Co,80013, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C3056EA452C315AC0D06A9B91AAD54340
250088,005-018807-276265,NULL,-104.76836389,39.66930248,18807, ,East, ,Yale,Circle, ,Unit,E,18807 East Yale Circle Unit E,Aurora Co,80013, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C2CF7BFDF2C315AC0E8A018B4ABD54340
250089,005-018807-276266,NULL,-104.76840056,39.66933711,18807, ,East, ,Yale,Circle, ,Unit,F,18807 East Yale Circle Unit F,Aurora Co,80013, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010CC0A287792D315AC0006E9ED6ACD54340
250090,005-018827-276267,NULL,-104.76798684,39.66890806,18827, ,East, ,Yale,Circle, ,Unit,A,18827 East Yale Circle Unit A,Aurora Co,80013, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C3CAF4AB226315AC0589A8BC79ED54340
250091,005-018827-276268,NULL,-104.76802001,39.66894317,18827, ,East, ,Yale,Circle, ,Unit,B,18827 East Yale Circle Unit B,Aurora Co,80013, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C442F633D27315AC0389B0FEE9FD54340
250092,005-018827-276269,NULL,-104.76805316,39.66897828,18827, ,East, ,Yale,Circle, ,Unit,C,18827 East Yale Circle Unit C,Aurora Co,80013, , ,2019-04-24 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Arapahoe,0xAD100000010C282B74C827315AC0D8C19514A1D54340
