"100198","-104.80469888","39.87473497","9810",""," ","","Jasper","Street","",""," ","9810 Jasper Street ","","","Adams"
"100199","-104.80365615","39.87456165","9792",""," ","","Jasper","Drive","",""," ","9792 Jasper Drive ","","","Adams"
"100200","-104.80461555","39.87437873","9781",""," ","","Jasper","Drive","",""," ","9781 Jasper Drive ","","","Adams"
"100201","-104.80234513","39.87380968","9755",""," ","","Kalispell","Street","",""," ","9755 Kalispell Street ","","","Adams"
"100202","-104.80613104","39.87505206","9827",""," ","","Helena","Court","",""," ","9827 Helena Court ","","","Adams"
"100203","-104.80848735","39.8750699","9822",""," ","","Chambers","Drive","",""," ","9822 Chambers Drive ","","","Adams"
"100204","-104.80618122","39.87474866","9807",""," ","","Helena","Court","",""," ","9807 Helena Court ","","","Adams"
"100205","-104.8056675","39.87470425","9808",""," ","","Helena","Court","",""," ","9808 Helena Court ","","","Adams"
"100206","-104.80350719","39.87350389","15777","","East","","97Th","Place","",""," ","15777 East 97Th Place ","","","Adams"
"100207","-104.80898005","39.87753883","9971",""," ","","Chambers","Drive","",""," ","9971 Chambers Drive ","","","Adams"
"100208","-104.8043894","39.87719153","9940",""," ","","Jasper","Street","",""," ","9940 Jasper Street ","","","Adams"
"100209","-104.80280205","39.87675891","15853","","East","","98Th","Place","",""," ","15853 East 98Th Place ","","","Adams"
"100210","-104.80457948","39.87389711","9742",""," ","","Jasper","Drive","",""," ","9742 Jasper Drive ","","","Adams"
"100211","-104.80375739","39.87353735","15757","","East","","97Th","Place","",""," ","15757 East 97Th Place ","","","Adams"
"100212","-104.80427235","39.87353356","15737","","East","","97Th","Place","",""," ","15737 East 97Th Place ","","","Adams"
"100213","-104.80368787","39.875151","9841",""," ","","Jasper","Drive","",""," ","9841 Jasper Drive ","","","Adams"
"100214","-104.8072044","39.87522135","9835",""," ","","Hannibal","Court","",""," ","9835 Hannibal Court ","","","Adams"
"100215","-104.805653","39.87491228","9818",""," ","","Helena","Court","",""," ","9818 Helena Court ","","","Adams"
"100216","-104.80672683","39.87491286","9816",""," ","","Hannibal","Court","",""," ","9816 Hannibal Court ","","","Adams"
"100217","-104.80506992","39.87443831","9790",""," ","","Jasper","Street","",""," ","9790 Jasper Street ","","","Adams"
"100218","-104.80437345","39.87704399","9930",""," ","","Jasper","Street","",""," ","9930 Jasper Street ","","","Adams"
"100219","-104.80331892","39.87695423","15807","","East","","99Th","Place","",""," ","15807 East 99Th Place ","","","Adams"
"100220","-104.80887509","39.87934753","15313","","East","","100Th","Court","",""," ","15313 East 100Th Court ","","","Adams"
"100221","-104.80804502","39.87896575","15352","","East","","100Th","Court","",""," ","15352 East 100Th Court ","","","Adams"
"100222","-104.80397487","39.88057001","10141",""," ","","Joplin","Street","",""," ","10141 Joplin Street ","","","Adams"
"100223","-104.80489856","39.88056392","10149",""," ","","Jasper","Street","",""," ","10149 Jasper Street ","","","Adams"
"100224","-104.80484651","39.87950403","10089",""," ","","Jasper","Street","",""," ","10089 Jasper Street ","","","Adams"
"100225","-104.80523812","39.87950952","10088",""," ","","Idalia","Street","",""," ","10088 Idalia Street ","","","Adams"
"100226","-104.80619373","39.88070752","10146",""," ","","Helena","Street","",""," ","10146 Helena Street ","","","Adams"
"100227","-104.80577356","39.88034841","15596","","East","","101St","Place","",""," ","15596 East 101St Place ","","","Adams"
"100228","-104.80816085","39.88003772","15345","","East","","101St","Avenue","",""," ","15345 East 101St Avenue ","","","Adams"
"100229","-104.80610932","39.88141163","15539","","East","","101St","Way","",""," ","15539 East 101St Way ","","","Adams"
"100230","-104.80706157","39.88083207","10154",""," ","","Hannibal","Street","",""," ","10154 Hannibal Street ","","","Adams"
"100231","-104.80642223","39.88003286","15545","","East","","101St","Avenue","",""," ","15545 East 101St Avenue ","","","Adams"
"100232","-104.80794782","39.8800427","15355","","East","","101St","Avenue","",""," ","15355 East 101St Avenue ","","","Adams"
"100233","-104.80577081","39.87841","10007",""," ","","Idalia","Street","",""," ","10007 Idalia Street ","","","Adams"
"100234","-104.80663558","39.87840512","10005",""," ","","Helena","Street","",""," ","10005 Helena Street ","","","Adams"
"100235","-104.80839663","39.87862493","10000",""," ","","Chambers","Road","",""," ","10000 Chambers Road ","","","Adams"
"100236","-104.80398308","39.87878047","10041",""," ","","Joplin","Street","",""," ","10041 Joplin Street ","","","Adams"
"100237","-104.80435483","39.87877876","10040",""," ","","Jasper","Street","",""," ","10040 Jasper Street ","","","Adams"
"100238","-104.80614903","39.87912324","10056",""," ","","Helena","Street","",""," ","10056 Helena Street ","","","Adams"
"100239","-104.80484731","39.87859974","10039",""," ","","Jasper","Street","",""," ","10039 Jasper Street ","","","Adams"
"100240","-104.80614024","39.87840764","10006",""," ","","Helena","Street","",""," ","10006 Helena Street ","","","Adams"
"100241","-104.80526261","39.87894882","10058",""," ","","Idalia","Street","",""," ","10058 Idalia Street ","","","Adams"
"100242","-104.80578518","39.87869768","10027",""," ","","Idalia","Street","",""," ","10027 Idalia Street ","","","Adams"
"100243","-104.80700596","39.87840526","10004",""," ","","Hannibal","Street","",""," ","10004 Hannibal Street ","","","Adams"
"100244","-104.80394782","39.87842563","10021",""," ","","Joplin","Street","",""," ","10021 Joplin Street ","","","Adams"
