"1105121","-106.28795549","39.62777491","4799",""," ","","Meadow","Drive","","Unit","E","4799 Meadow Drive Unit E","Vail Area","","Eagle"
"1105122","-106.28809207","39.62778945","4799",""," ","","Meadow","Drive","","Unit","W","4799 Meadow Drive Unit W","Vail Area","","Eagle"
"1105123","-106.287601","39.62763549","4939",""," ","","Meadow","Drive","","Unit","B","4939 Meadow Drive Unit B","Vail Area","","Eagle"
"1105124","-106.28746759","39.62772051","4939",""," ","","Meadow","Drive","","Unit","A","4939 Meadow Drive Unit A","Vail Area","","Eagle"
"1105125","-106.28703691","39.62798164","4916",""," ","","Juniper","Lane","","Unit","B","4916 Juniper Lane Unit B","Vail Area","","Eagle"
"1105126","-106.28683368","39.62784315","4916",""," ","","Juniper","Lane","","Unit","A","4916 Juniper Lane Unit A","Vail Area","","Eagle"
"1105127","-106.28773616","39.62719307","4791",""," ","","Meadow","Lane","","Unit","A","4791 Meadow Lane Unit A","Vail Area","","Eagle"
"1105128","-106.28771364","39.62709593","4828",""," ","","Meadow","Drive","","Unit","B","4828 Meadow Drive Unit B","Vail Area","","Eagle"
"1105129","-106.28753819","39.62674549","4840",""," ","","Meadow","Lane","","Unit","1","4840 Meadow Lane Unit 1","Vail Area","","Eagle"
"1105130","-106.28752301","39.62666774","4840",""," ","","Meadow","Lane","","Unit","2","4840 Meadow Lane Unit 2","Vail Area","","Eagle"
"1105131","-106.28670519","39.62674263","4979",""," ","","Meadow","Drive","","Unit","C","4979 Meadow Drive Unit C","Vail Area","","Eagle"
"1105132","-106.28673838","39.6265806","4979",""," ","","Meadow","Drive","","Unit","B","4979 Meadow Drive Unit B","Vail Area","","Eagle"
"1105133","-106.28599382","39.626471","4946",""," ","","Juniper","Lane","","Unit","B","4946 Juniper Lane Unit B","Vail Area","","Eagle"
"1105134","-106.28589573","39.62642363","4946",""," ","","Juniper","Lane","","Unit","A","4946 Juniper Lane Unit A","Vail Area","","Eagle"
"1105135","-106.28764598","39.6258015","4852",""," ","","Meadow","Lane","","Unit","B","4852 Meadow Lane Unit B","Vail Area","","Eagle"
"1105136","-106.2875664","39.62577625","4852",""," ","","Meadow","Lane","","Unit","A","4852 Meadow Lane Unit A","Vail Area","","Eagle"
"1105137","-106.28694799","39.62569266","4888",""," ","","Meadow","Lane","","Unit","S","4888 Meadow Lane Unit S","Vail Area","","Eagle"
"1105138","-106.28682048","39.62568134","4888",""," ","","Meadow","Lane","","Unit","N","4888 Meadow Lane Unit N","Vail Area","","Eagle"
"1105139","-106.28730946","39.6252744","4862",""," ","","Meadow","Lane","","Unit","B","4862 Meadow Lane Unit B","Vail Area","","Eagle"
"1105140","-106.28727457","39.62523884","4862",""," ","","Meadow","Lane","","Unit","A","4862 Meadow Lane Unit A","Vail Area","","Eagle"
"1105141","-106.28700438","39.6251735","4872",""," ","","Meadow","Lane","","Unit","B","4872 Meadow Lane Unit B","Vail Area","","Eagle"
