150048,001-001049-296571,NULL,-104.99952673,39.88180395,1049,NULL,West,NULL,102Nd,Place,NULL,NULL, ,1049 West 102Nd Place ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C5C93FB3EF83F5AC070A9AFF3DEF04340
150049,001-001171-296572,NULL,-105.00095281,39.88211809,1171,NULL,West,NULL,102Nd,Place,NULL,NULL, ,1171 West 102Nd Place ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C00A75B9C0F405AC090BBDB3EE9F04340
150050,001-001228-296573,NULL,-105.00196467,39.88111814,1228,NULL,West,NULL,102Nd,Avenue,NULL,NULL, ,1228 West 102Nd Avenue ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C307F6E3020405AC07875AB7AC8F04340
150051,001-001493-296574,NULL,-105.00504192,39.88323350,1493,NULL,West,NULL,103Rd,Avenue,NULL,NULL, ,1493 West 103Rd Avenue ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CD03A569B52405AC0B09D9ACB0DF14340
150052,001-001352-296575,NULL,-105.00318534,39.88282278,1352,NULL,West,NULL,103Rd,Avenue,NULL,NULL, ,1352 West 103Rd Avenue ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C58A2463034405AC01093425600F14340
150053,001-001251-296576,NULL,-105.00178857,39.88226901,1251,NULL,West,NULL,102Nd,Place,NULL,NULL, ,1251 West 102Nd Place ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010CC48FD04D1D405AC078ABD930EEF04340
150054,001-001211-296577,NULL,-105.00121931,39.88215441,1211,NULL,West,NULL,102Nd,Place,NULL,NULL, ,1211 West 102Nd Place ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C14EC24FA13405AC038A28C6FEAF04340
150055,001-001474-296578,NULL,-105.00472132,39.88356912,1474,NULL,West,NULL,103Rd,Place,NULL,NULL, ,1474 West 103Rd Place ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C5CE5A85A4D405AC02857F2CA18F14340
150056,001-001491-296579,NULL,-105.00502498,39.88248815,1491,NULL,West,NULL,102Nd,Place,NULL,NULL, ,1491 West 102Nd Place ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C94564D5452405AC050F92B5FF5F04340
150057,001-000840-296580,NULL,-104.99699052,39.88191344,840,NULL,West,NULL,103Rd,Avenue,NULL,NULL, ,840 West 103Rd Avenue ,NULL,NULL,NULL,NULL,2019-02-12 00:00:00.0000000,ACTIVE,NO CHANGE,Adams,0xAD100000010C987453B1CE3F5AC0780E1F8AE2F04340
