1280073,059-001399-322373,NULL,105.11107000,39.73893000,1399, , ,NULL,Kline,Street, ,NULL, ,1399  Kline Street ,Lakewood,80215,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,NO CHANGE,Jefferson,0xAD100000010C5CC42DD51B475AC090B93F3F95DE4340
1280074,059-002000-322374,NULL,105.11031000,39.74769000,2000, , ,NULL,Kline,Street, ,NULL, ,2000  Kline Street ,Lakewood,80215,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,NO CHANGE,Jefferson,0xAD100000010CF8B60F620F475AC0380B1565B4DF4340
1280075,059-002001-322375,NULL,105.11098000,39.74768000,2001, , ,NULL,Kline,Street, ,NULL, ,2001  Kline Street ,Lakewood,80215,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,NO CHANGE,Jefferson,0xAD100000010CD438A0471A475AC030236E1BB4DF4340
1280076,059-002055-322376,NULL,105.11104000,39.74798000,2055, , ,NULL,Kline,Street, ,NULL, ,2055  Kline Street ,Lakewood,80215,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,NO CHANGE,Jefferson,0xAD100000010C4C204D3E1B475AC0D0BB2BD4BDDF4340
1280077,059-002060-322377,NULL,105.11034000,39.74798000,2060, , ,NULL,Kline,Street, ,NULL, ,2060  Kline Street ,Lakewood,80215,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,NO CHANGE,Jefferson,0xAD100000010CE446B2C30F475AC000B3C9EEBDDF4340
1280078,059-002095-322378,NULL,105.11103000,39.74833000,2095, , ,NULL,Kline,Street, ,NULL, ,2095  Kline Street ,Lakewood,80215,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,NO CHANGE,Jefferson,0xAD100000010CC00E5C181B475AC0A0E49240C9DF4340
1280079,059-002400-322379,NULL,105.11042000,39.75114000,2400, , ,NULL,Kline,Street, ,NULL, ,2400  Kline Street ,Lakewood,80215,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,NO CHANGE,Jefferson,0xAD100000010CE49BDE0C11475AC01876016425E04340
1280080,059-002415-322380,NULL,105.11111000,39.75097000,2415, , ,NULL,Kline,Street, ,NULL, ,2415  Kline Street ,Lakewood,80215,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,NO CHANGE,Jefferson,0xAD100000010C60F3947C1C475AC040B490CC1FE04340
1280081,059-002425-322381,NULL,105.11108000,39.75121000,2425, , ,NULL,Kline,Street, ,NULL, ,2425  Kline Street ,Lakewood,80215,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,NO CHANGE,Jefferson,0xAD100000010CD0E1B6F01B475AC0A09429B627E04340
1280082,059-006574-322382,NULL,105.11075000,39.81636000,6574, , ,NULL,Kline,Street, ,NULL, ,6574  Kline Street ,Arvada,80004,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,NO CHANGE,Jefferson,0xAD100000010C0C06487B16475AC088A5CE647EE84340
1280083,059-006575-322383,NULL,105.11129000,39.81636000,6575, , ,NULL,Kline,Street, ,NULL, ,6575  Kline Street ,Arvada,80004,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,NO CHANGE,Jefferson,0xAD100000010C0CEBAC671F475AC040F8E5737EE84340
1280084,059-006584-322384,NULL,105.11075000,39.81656000,6584, , ,NULL,Kline,Street, ,NULL, ,6584  Kline Street ,Arvada,80004,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,NO CHANGE,Jefferson,0xAD100000010C3C4A7A8516475AC0E818F60C85E84340
1280085,059-006585-322385,NULL,105.11130000,39.81657000,6585, , ,NULL,Kline,Street, ,NULL, ,6585  Kline Street ,Arvada,80004,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,NO CHANGE,Jefferson,0xAD100000010C407EAD801F475AC058BA324A85E84340
1280086,059-006594-322386,NULL,105.11075000,39.81677000,6594, , ,NULL,Kline,Street, ,NULL, ,6594  Kline Street ,Arvada,80004,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,NO CHANGE,Jefferson,0xAD100000010C0C2A7B8F16475AC0601332FA8BE84340
1280087,059-006595-322387,NULL,105.11130000,39.81678000,6595, , ,NULL,Kline,Street, ,NULL, ,6595  Kline Street ,Arvada,80004,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,NO CHANGE,Jefferson,0xAD100000010CD083B08A1F475AC0D0B46E378CE84340
1280088,059-006604-322388,NULL,105.11074000,39.81716000,6604, , ,NULL,Kline,Street, ,NULL, ,6604  Kline Street ,Arvada,80004,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,NO CHANGE,Jefferson,0xAD100000010CB078896816475AC088D7F0BF98E84340
1280089,059-006605-322389,NULL,105.11129000,39.81715000,6605, , ,NULL,Kline,Street, ,NULL, ,6605  Kline Street ,Arvada,80004,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,NO CHANGE,Jefferson,0xAD100000010CD8D324641F475AC0F844027398E84340
1280090,059-006624-322390,NULL,105.11074000,39.81737000,6624, , ,NULL,Kline,Street, ,NULL, ,6624  Kline Street ,Arvada,80004,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,NO CHANGE,Jefferson,0xAD100000010C24D39B6316475AC030E710AD9FE84340
1280091,059-006625-322391,NULL,105.11129000,39.81736000,6625, , ,NULL,Kline,Street, ,NULL, ,6625  Kline Street ,Arvada,80004,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,NO CHANGE,Jefferson,0xAD100000010C688A595F1F475AC0F0CA16329FE84340
1280092,059-006644-322392,NULL,105.11074000,39.81758000,6644, , ,NULL,Kline,Street, ,NULL, ,6644  Kline Street ,Arvada,80004,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,NO CHANGE,Jefferson,0xAD100000010C00E1AD6D16475AC0F0094683A6E84340
1280093,059-001805-322393,NULL,105.11034000,39.74584000,1805, , ,NULL,Kipling,Street, ,NULL, ,1805  Kipling Street ,Lakewood,80215,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,NO CHANGE,Jefferson,0xAD100000010C28C9FFB90F475AC0489042AD77DF4340
