"1400171","-106.29669381","39.25813195","113","","","","Mount Homestake","Drive","","","","113 Mount Homestake Drive ","LEADVILLE","80461","Lake"
"1400172","-106.29594903","39.25785421","104","","","","Mount Homestake","Drive","","","","104 Mount Homestake Drive ","LEADVILLE","80461","Lake"
"1400173","-106.29550571","39.25768836","1700","","","","Harrison","Avenue","","","","1700 Harrison Avenue ","LEADVILLE","80461","Lake"
"1400174","-106.29551119","39.25785154","1704","","","","Harrison","Avenue","","","","1704 Harrison Avenue ","LEADVILLE","80461","Lake"
"1400175","-106.29567977","39.25809218","1708","","","","Harrison","Avenue","","","","1708 Harrison Avenue ","LEADVILLE","80461","Lake"
"1400176","-106.29577538","39.25840713","103","","","","Mount Homestake","Drive","","","","103 Mount Homestake Drive ","LEADVILLE","80461","Lake"
"1400177","-106.29620915","39.25790186","108","","","","Mount Homestake","Drive","","","","108 Mount Homestake Drive ","LEADVILLE","80461","Lake"
"1400178","-106.29631958","39.25767321","113","","West","","17Th","Street","","","","113 West 17Th Street ","LEADVILLE","80461","Lake"
"1400179","-106.2958301","39.25764222","165","","West","","17Th","Street","","","","165 West 17Th Street ","LEADVILLE","80461","Lake"
"1400180","-106.29606168","39.25766536","109","","West","","17Th","Street","","","","109 West 17Th Street ","LEADVILLE","80461","Lake"
"1400181","-106.29557655","39.2572362","104","","West","","17Th","Street","","","","104 West 17Th Street ","LEADVILLE","80461","Lake"
"1400182","-106.29582411","39.25726747","108","","West","","17Th","Street","","","","108 West 17Th Street ","LEADVILLE","80461","Lake"
"1400183","-106.29606775","39.25726306","112","","West","","17Th","Street","","","","112 West 17Th Street ","LEADVILLE","80461","Lake"
"1400184","-106.29650194","39.25724637","120","","West","","17Th","Street","","","","120 West 17Th Street ","LEADVILLE","80461","Lake"
"1400185","-106.29744818","39.25722482","200","","West","","17Th","Street","","","","200 West 17Th Street ","LEADVILLE","80461","Lake"
"1400186","-106.2969787","39.25724449","128","","West","","17Th","Street","","","","128 West 17Th Street ","LEADVILLE","80461","Lake"
"1400187","-106.29661922","39.25762449","117","","West","","17Th","Street","","","","117 West 17Th Street ","LEADVILLE","80461","Lake"
"1400188","-106.29628847","39.25726293","116","","West","","17Th","Street","","","","116 West 17Th Street ","LEADVILLE","80461","Lake"
"1400189","-106.29673494","39.25723792","124","","West","","17Th","Street","","","","124 West 17Th Street ","LEADVILLE","80461","Lake"
"1400190","-106.29720808","39.2572292","132","","West","","17Th","Street","","","","132 West 17Th Street ","LEADVILLE","80461","Lake"
"1400191","-106.29523301","39.25699417","1604","","","","Harrison","Avenue","","","","1604 Harrison Avenue ","LEADVILLE","80461","Lake"
"1400192","-106.29551143","39.25694285","105","","","","Mount Traver","Drive","","","","105 Mount Traver Drive ","LEADVILLE","80461","Lake"
"1400193","-106.2957463","39.256944","109","","","","Mount Traver","Drive","","","","109 Mount Traver Drive ","LEADVILLE","80461","Lake"
"1400194","-106.29595287","39.25694121","113","","","","Mount Traver","Drive","","","","113 Mount Traver Drive ","LEADVILLE","80461","Lake"
"1400195","-106.29618746","39.25691765","117","","","","Mount Traver","Drive","","","","117 Mount Traver Drive ","LEADVILLE","80461","Lake"
"1400196","-106.29641557","39.2569463","121","","","","Mount Traver","Drive","","","","121 Mount Traver Drive ","LEADVILLE","80461","Lake"
"1400197","-106.29506899","39.25654086","1520","","","","Harrison","Avenue","","","","1520 Harrison Avenue ","LEADVILLE","80461","Lake"
"1400198","-106.29532541","39.25657481","104","","","","Mount Traver","Drive","","","","104 Mount Traver Drive ","LEADVILLE","80461","Lake"
"1400199","-106.29558297","39.25655246","108","","","","Mount Traver","Drive","","","","108 Mount Traver Drive ","LEADVILLE","80461","Lake"
"1400200","-106.29580904","39.25655642","112","","","","Mount Traver","Drive","","","","112 Mount Traver Drive ","LEADVILLE","80461","Lake"
"1400201","-106.29607009","39.2565313","116","","","","Mount Traver","Drive","","","","116 Mount Traver Drive ","LEADVILLE","80461","Lake"
"1400202","-106.29629448","39.2565435","120","","","","Mount Traver","Drive","","","","120 Mount Traver Drive ","LEADVILLE","80461","Lake"
"1400203","-106.29736121","39.25691205","201","","","","Mount Traver","Drive","","","","201 Mount Traver Drive ","LEADVILLE","80461","Lake"
"1400204","-106.29710095","39.25690924","133","","","","Mount Traver","Drive","","","","133 Mount Traver Drive ","LEADVILLE","80461","Lake"
"1400205","-106.29688676","39.25690186","129","","","","Mount Traver","Drive","","","","129 Mount Traver Drive ","LEADVILLE","80461","Lake"
"1400206","-106.29663869","39.25692388","125","","","","Mount Traver","Drive","","","","125 Mount Traver Drive ","LEADVILLE","80461","Lake"
"1400207","-106.29649935","39.25654725","124","","","","Mount Traver","Drive","","","","124 Mount Traver Drive ","LEADVILLE","80461","Lake"
"1400208","-106.2967174","39.2565247","128","","","","Mount Traver","Drive","","","","128 Mount Traver Drive ","LEADVILLE","80461","Lake"
"1400209","-106.29695343","39.25651125","132","","","","Mount Traver","Drive","","","","132 Mount Traver Drive ","LEADVILLE","80461","Lake"
"1400210","-106.29723264","39.25651033","200","","","","Mount Traver","Drive","","","","200 Mount Traver Drive ","LEADVILLE","80461","Lake"
