"831286","-104.89131234","39.76363766","3362","","North","","Valentia","Street","","","","3362 North Valentia Street","","","Denver"
"831287","-104.89133216","39.7634719","3342","","North","","Valentia","Street","","","","3342 North Valentia Street","","","Denver"
"831288","-104.89077938","39.76314018","8391","","East","","33Rd","Avenue","","","","8391 East 33Rd Avenue","","","Denver"
"831289","-104.875539","39.72110289","346","","North","","Dallas","Street","","","","346 North Dallas Street","","","Denver"
"831290","-105.02901793","39.69755652","1051","","South","","Hooker","Street","","","","1051 South Hooker Street","","","Denver"
"831291","-105.00047758","39.7513352","1616","","","","16Th","Street","","","","1616 16Th Street","","","Denver"
"831292","-104.89132037","39.76314012","8321","","East","","33Rd","Avenue","","","","8321 East 33Rd Avenue","","","Denver"
"831293","-104.8912166","39.76314244","8331","","East","","33Rd","Avenue","","","","8331 East 33Rd Avenue","","","Denver"
"831294","-104.89110913","39.76314332","8351","","East","","33Rd","Avenue","","","","8351 East 33Rd Avenue","","","Denver"
"831295","-104.89100356","39.76313991","8361","","East","","33Rd","Avenue","","","","8361 East 33Rd Avenue","","","Denver"
"831296","-104.89121113","39.76497549","8346","","East","","35Th","Avenue","","","","8346 East 35Th Avenue","","","Denver"
"831297","-104.89090474","39.76496833","8376","","East","","35Th","Avenue","","","","8376 East 35Th Avenue","","","Denver"
"831298","-105.02248501","39.71554046","52","","South","","Decatur","Street","","","","52 South Decatur Street","","","Denver"
"831299","-104.83032726","39.78286232","4861","","North","","Carson","Street","","","","4861 North Carson Street","","","Denver"
"831300","-105.036956","39.72312038","402","","North","","Newton","Street","","","","402 North Newton Street","","","Denver"
"831301","-104.92260637","39.72953835","809","","North","","Holly","Street","","","","809 North Holly Street","","","Denver"
"831302","-104.92375853","39.7606754","3023","","North","","Hudson","Street","","","","3023 North Hudson Street","","","Denver"
"831303","-104.98336006","39.75969752","2728","","","","Larimer","Street","","","","2728 Larimer Street","","","Denver"
"831304","-104.9260805","39.75642336","2695","","North","","Glencoe","Street","","","","2695 North Glencoe Street","","","Denver"
"831305","-105.04573556","39.706337","4484","","West","","Custer","Place","","","","4484 West Custer Place","","","Denver"
"831306","-105.02934059","39.75814987","3246","","West","","29Th","Avenue","","","","3246 West 29Th Avenue","","","Denver"
"831307","-104.8304877","39.79661142","5558","","North","","Worchester","Street","","","","5558 North Worchester Street","","","Denver"
"831308","-105.00552074","39.73328078","1099","","North","","Osage","Street","","Unit","502","1099 North Osage Street Unit 502","","","Denver"
"831309","-105.00552271","39.73312092","1099","","North","","Osage","Street","","Unit","705","1099 North Osage Street Unit 705","","","Denver"
"831310","-105.00552086","39.73326489","1099","","North","","Osage","Street","","Unit","603","1099 North Osage Street Unit 603","","","Denver"
"831311","-105.00548066","39.73360554","1099","","North","","Osage","Street","","Unit","714","1099 North Osage Street Unit 714","","","Denver"
"831312","-105.00561686","39.7335873","1099","","North","","Osage","Street","","Unit","809","1099 North Osage Street Unit 809","","","Denver"
"831313","-105.0058023","39.73361532","1099","","North","","Osage","Street","","Unit","511","1099 North Osage Street Unit 511","","","Denver"
"831314","-105.00557469","39.73337375","1099","","North","","Osage","Street","","Unit","608","1099 North Osage Street Unit 608","","","Denver"
"831315","-105.00548065","39.73360619","1099","","North","","Osage","Street","","Unit","614","1099 North Osage Street Unit 614","","","Denver"
"831316","-105.00552074","39.73328208","1099","","North","","Osage","Street","","Unit","702","1099 North Osage Street Unit 702","","","Denver"
"831317","-105.00551916","39.73326683","1099","","North","","Osage","Street","","Unit","303","1099 North Osage Street Unit 303","","","Denver"
"831318","-105.00549482","39.73362181","1099","","North","","Osage","Street","","Unit","613","1099 North Osage Street Unit 613","","","Denver"
"831319","-105.00524822","39.70998962","1354","","West","","Nevada","Place","","","","1354 West Nevada Place","","","Denver"
"831320","-104.94841045","39.77175803","3932","","North","","Adams","Street","","","","3932 North Adams Street","","","Denver"
