"1422861","-107.57765781","37.33516933","353",""," ","","Pine Ridge","Drive","",""," ","353 Pine Ridge Drive ","","","La Plata"
"1422862","-107.56694424","37.33538392","289",""," ","","Woodland","Drive","",""," ","289 Woodland Drive ","","","La Plata"
"1422863","-107.58271513","37.33516338","51",""," ","","Pine Ridge","Drive","",""," ","51 Pine Ridge Drive ","","","La Plata"
"1422864","-107.57495868","37.33534198","63",""," ","","Pine Crest","Drive","",""," ","63 Pine Crest Drive ","","","La Plata"
"1422865","-107.57298315","37.33544101","112",""," ","","Pine Crest","Drive","",""," ","112 Pine Crest Drive ","","","La Plata"
"1422866","-107.57245792","37.3355719","130",""," ","","Pine Crest","Drive","",""," ","130 Pine Crest Drive ","","","La Plata"
"1422867","-107.57428159","37.33558846","83",""," ","","Pine Crest","Drive","",""," ","83 Pine Crest Drive ","","","La Plata"
"1422868","-107.58586077","37.3354507","46",""," ","","Pinewood","Drive","",""," ","46 Pinewood Drive ","","","La Plata"
"1422869","-107.57837214","37.33555405","317",""," ","","Pine Ridge","Drive","",""," ","317 Pine Ridge Drive ","","","La Plata"
"1422870","-107.56552925","37.33580498","325",""," ","","Woodland","Drive","",""," ","325 Woodland Drive ","","","La Plata"
"1422871","-107.88387039","37.33073684","1049",""," ","","Turtle Lake Meadows","Drive","",""," ","1049 Turtle Lake Meadows Drive ","","","La Plata"
"1422872","-107.56617684","37.33582405","309",""," ","","Woodland","Drive","",""," ","309 Woodland Drive ","","","La Plata"
"1422873","-107.57191799","37.33572324","148",""," ","","Pine Crest","Drive","",""," ","148 Pine Crest Drive ","","","La Plata"
"1422874","-107.7910215","37.33170629","710",""," ","","Stagecoach","Trail","",""," ","710 Stagecoach Trail ","","","La Plata"
"1422875","-107.56469416","37.33586008","353",""," ","","Woodland","Drive","",""," ","353 Woodland Drive ","","","La Plata"
"1422876","-107.57968288","37.33548857","272",""," ","","Pine Ridge","Drive","",""," ","272 Pine Ridge Drive ","","","La Plata"
"1422877","-107.58256723","37.33555844","85",""," ","","Pine Ridge","Drive","",""," ","85 Pine Ridge Drive ","","","La Plata"
"1422878","-107.58096657","37.3356397","186",""," ","","Pine Ridge","Drive","",""," ","186 Pine Ridge Drive ","","","La Plata"
"1422879","-107.573596","37.33581392","101",""," ","","Pine Crest","Drive","",""," ","101 Pine Crest Drive ","","","La Plata"
"1422880","-107.58170084","37.33569466","150",""," ","","Pine Ridge","Drive","",""," ","150 Pine Ridge Drive ","","","La Plata"
"1422881","-107.57139397","37.33591338","160",""," ","","Pine Crest","Drive","",""," ","160 Pine Crest Drive ","","","La Plata"
"1422882","-107.60048183","37.33548267","80",""," ","","Ridge Top","Drive","",""," ","80 Ridge Top Drive ","","","La Plata"
"1422883","-107.57301631","37.33599084","119",""," ","","Pine Crest","Drive","",""," ","119 Pine Crest Drive ","","","La Plata"
"1422884","-107.5776324","37.33593588","66",""," ","","Pineway","Drive","",""," ","66 Pineway Drive ","","","La Plata"
"1422885","-107.59937415","37.33536326","22",""," ","","Ridge","Drive","",""," ","22 Ridge Drive ","","","La Plata"
"1422886","-107.57695261","37.33602004","82",""," ","","Pineway","Drive","",""," ","82 Pineway Drive ","","","La Plata"
"1422887","-107.5789724","37.33603544","15",""," ","","Pineway","Drive","",""," ","15 Pineway Drive ","","","La Plata"
"1422888","-107.57247844","37.33618662","139",""," ","","Pine Crest","Drive","",""," ","139 Pine Crest Drive ","","","La Plata"
"1422889","-107.57635788","37.33611785","102",""," ","","Pineway","Drive","",""," ","102 Pineway Drive ","","","La Plata"
"1422890","-107.5824741","37.33601887","101",""," ","","Pine Ridge","Drive","",""," ","101 Pine Ridge Drive ","","","La Plata"
"1422891","-107.57115348","37.3362376","172",""," ","","Pine Crest","Drive","",""," ","172 Pine Crest Drive ","","","La Plata"
"1422892","-107.58703297","37.33601482","9",""," ","","Pinewood","Drive","",""," ","9 Pinewood Drive ","","","La Plata"
"1422893","-107.57952126","37.33657544","255",""," ","","Pine Ridge","Drive","",""," ","255 Pine Ridge Drive ","","","La Plata"
"1422894","-107.58660523","37.33604098","27",""," ","","Pinewood","Drive","",""," ","27 Pinewood Drive ","","","La Plata"
"1422895","-107.57564078","37.33626311","122",""," ","","Pineway","Drive","",""," ","122 Pineway Drive ","","","La Plata"
"1422896","-107.58073394","37.33617683","203",""," ","","Pine Ridge","Drive","",""," ","203 Pine Ridge Drive ","","","La Plata"
"1422897","-107.58417966","37.33592416","152",""," ","","Pinewood","Drive","",""," ","152 Pinewood Drive ","","","La Plata"
"1422898","-107.58604269","37.33609414","63",""," ","","Pinewood","Drive","",""," ","63 Pinewood Drive ","","","La Plata"
"1422899","-107.57188067","37.3363958","163",""," ","","Pine Crest","Drive","",""," ","163 Pine Crest Drive ","","","La Plata"
"1422900","-107.5750808","37.3363863","140",""," ","","Pineway","Drive","",""," ","140 Pineway Drive ","","","La Plata"
"1422901","-107.58163031","37.33635727","135",""," ","","Pine Ridge","Drive","",""," ","135 Pine Ridge Drive ","","","La Plata"
"1422902","-107.59914343","37.33597744","41",""," ","","Ridge Top","Drive","",""," ","41 Ridge Top Drive ","","","La Plata"
"1422903","-107.58562597","37.33644455","81",""," ","","Pinewood","Drive","",""," ","81 Pinewood Drive ","","","La Plata"
"1422904","-107.58035346","37.33648141","237",""," ","","Pine Ridge","Drive","",""," ","237 Pine Ridge Drive ","","","La Plata"
"1422905","-107.79164453","37.33286511","770",""," ","","Stagecoach","Trail","",""," ","770 Stagecoach Trail ","","","La Plata"
"1422906","-107.57834269","37.33643878","49",""," ","","Pineway","Drive","",""," ","49 Pineway Drive ","","","La Plata"
"1422907","-107.58506894","37.33634059","115",""," ","","Pinewood","Drive","",""," ","115 Pinewood Drive ","","","La Plata"
"1422908","-107.57089255","37.33660056","188",""," ","","Pine Crest","Drive","",""," ","188 Pine Crest Drive ","","","La Plata"
"1422909","-107.58225974","37.33640181","119",""," ","","Pine Ridge","Drive","",""," ","119 Pine Ridge Drive ","","","La Plata"
"1422910","-107.57704735","37.33653191","81",""," ","","Pineway","Drive","",""," ","81 Pineway Drive ","","","La Plata"
"1422911","-107.57450715","37.33659891","158",""," ","","Pineway","Drive","",""," ","158 Pineway Drive ","","","La Plata"
"1422912","-107.57769009","37.33657486","61",""," ","","Pineway","Drive","",""," ","61 Pineway Drive ","","","La Plata"
"1422913","-107.57641608","37.33661487","103",""," ","","Pineway","Drive","",""," ","103 Pineway Drive ","","","La Plata"
"1422914","-107.57391201","37.33678112","176",""," ","","Pineway","Drive","",""," ","176 Pineway Drive ","","","La Plata"
"1422915","-107.57153844","37.33682679","183",""," ","","Pine Crest","Drive","",""," ","183 Pine Crest Drive ","","","La Plata"
"1422916","-107.58456592","37.33643004","171",""," ","","Pinewood","Drive","",""," ","171 Pinewood Drive ","","","La Plata"
"1422917","-107.57325716","37.33688123","192",""," ","","Pineway","Drive","",""," ","192 Pineway Drive ","","","La Plata"
"1422918","-107.57551459","37.33684853","129",""," ","","Pineway","Drive","",""," ","129 Pineway Drive ","","","La Plata"
"1422919","-107.57045555","37.33695165","210",""," ","","Pine Crest","Drive","",""," ","210 Pine Crest Drive ","","","La Plata"
"1422920","-107.79557005","37.33235976","1135",""," ","","Stagecoach","Trail","",""," ","1135 Stagecoach Trail ","","","La Plata"
"1422921","-107.60127298","37.33663859","112",""," ","","Ridge Top","Drive","",""," ","112 Ridge Top Drive ","","","La Plata"
"1422922","-107.57283895","37.33709028","202",""," ","","Pineway","Drive","",""," ","202 Pineway Drive ","","","La Plata"
"1422923","-107.79677615","37.33303926","1290",""," ","","Stagecoach","Trail","",""," ","1290 Stagecoach Trail ","","","La Plata"
"1422924","-107.56995159","37.33714502","228",""," ","","Pine Crest","Drive","",""," ","228 Pine Crest Drive ","","","La Plata"
"1422925","-107.57480167","37.33705945","151",""," ","","Pineway","Drive","",""," ","151 Pineway Drive ","","","La Plata"
"1422926","-107.59997846","37.3366682","83",""," ","","Ridge Top","Drive","",""," ","83 Ridge Top Drive ","","","La Plata"
"1422927","-107.57118034","37.33723907","199",""," ","","Pine Crest","Drive","",""," ","199 Pine Crest Drive ","","","La Plata"
"1422928","-107.56944111","37.33729094","244",""," ","","Pine Crest","Drive","",""," ","244 Pine Crest Drive ","","","La Plata"
"1422929","-107.57469125","37.3372461","19",""," ","","Pineway","Creek","",""," ","19 Pineway Creek ","","","La Plata"
"1422930","-107.57391843","37.33726636","179",""," ","","Pineway","Drive","",""," ","179 Pineway Drive ","","","La Plata"
"1422931","-107.56897845","37.33742129","262",""," ","","Pine Crest","Drive","",""," ","262 Pine Crest Drive ","","","La Plata"
"1422932","-107.57249504","37.33741915","218",""," ","","Pineway","Drive","",""," ","218 Pineway Drive ","","","La Plata"
"1422933","-107.79360266","37.33347845","32",""," ","","Saddle","Trail","",""," ","32 Saddle Trail ","","","La Plata"
"1422934","-107.57415727","37.3374757","24",""," ","","Pineway","Creek","",""," ","24 Pineway Creek ","","","La Plata"
"1422935","-107.57080337","37.33754757","211",""," ","","Pine Crest","Drive","",""," ","211 Pine Crest Drive ","","","La Plata"
"1422936","-107.57336453","37.33755637","203",""," ","","Pineway","Drive","",""," ","203 Pineway Drive ","","","La Plata"
"1422937","-107.56844482","37.3376469","278",""," ","","Pine Crest","Drive","",""," ","278 Pine Crest Drive ","","","La Plata"
"1422938","-107.79076451","37.33305745","758",""," ","","Stagecoach","Trail","",""," ","758 Stagecoach Trail ","","","La Plata"
"1422939","-107.57507121","37.33759436","35",""," ","","Pineway","Creek","",""," ","35 Pineway Creek ","","","La Plata"
"1422940","-107.5703271","37.3377311","225",""," ","","Pine Crest","Drive","",""," ","225 Pine Crest Drive ","","","La Plata"
"1422941","-107.56777091","37.3378078","298",""," ","","Pine Crest","Drive","",""," ","298 Pine Crest Drive ","","","La Plata"
"1422942","-107.85770505","37.33236478","283",""," ","","Spring Creek","Drive","",""," ","283 Spring Creek Drive ","","","La Plata"
"1422943","-107.56983143","37.33788139","239",""," ","","Pine Crest","Drive","",""," ","239 Pine Crest Drive ","","","La Plata"
"1422944","-107.57212116","37.33786859","238",""," ","","Pineway","Drive","",""," ","238 Pineway Drive ","","","La Plata"
"1422945","-107.56936935","37.33798773","255",""," ","","Pine Crest","Drive","",""," ","255 Pine Crest Drive ","","","La Plata"
"1422946","-107.79262498","37.3339244","80",""," ","","Saddle","Trail","",""," ","80 Saddle Trail ","","","La Plata"
"1422947","-107.57693269","37.33791193","26",""," ","","Snow Way","Drive","",""," ","26 Snow Way Drive ","","","La Plata"
"1422948","-107.57446571","37.33795836","36",""," ","","Pineway","Creek","",""," ","36 Pineway Creek ","","","La Plata"
"1422949","-107.56715624","37.33810279","316",""," ","","Pine Crest","Drive","",""," ","316 Pine Crest Drive ","","","La Plata"
"1422950","-107.57493303","37.33796576","40",""," ","","Pineway","Creek","",""," ","40 Pineway Creek ","","","La Plata"
"1422951","-107.57282957","37.33804504","229",""," ","","Pineway","Drive","",""," ","229 Pineway Drive ","","","La Plata"
"1422952","-107.5689081","37.33817916","271",""," ","","Pine Crest","Drive","",""," ","271 Pine Crest Drive ","","","La Plata"
"1422953","-107.57644348","37.33814719","34",""," ","","Snow Way","Drive","",""," ","34 Snow Way Drive ","","","La Plata"
"1422954","-107.57751137","37.33816443","17",""," ","","Snow Way","Drive","",""," ","17 Snow Way Drive ","","","La Plata"
"1422955","-107.5683761","37.33833334","285",""," ","","Pine Crest","Drive","",""," ","285 Pine Crest Drive ","","","La Plata"
"1422956","-107.79423697","37.33379516","55",""," ","","Saddle","Trail","",""," ","55 Saddle Trail ","","","La Plata"
"1422957","-107.57173346","37.33830959","256",""," ","","Pineway","Drive","",""," ","256 Pineway Drive ","","","La Plata"
"1422958","-107.5678098","37.3385267","313",""," ","","Pine Crest","Drive","",""," ","313 Pine Crest Drive ","","","La Plata"
"1422959","-107.57596209","37.3384148","56",""," ","","Snow Way","Drive","",""," ","56 Snow Way Drive ","","","La Plata"
"1422960","-107.57260219","37.33853515","251",""," ","","Pineway","Drive","",""," ","251 Pineway Drive ","","","La Plata"
"1422961","-107.85764884","37.33307221","198",""," ","","Spring Creek","Drive","",""," ","198 Spring Creek Drive ","","","La Plata"
"1422962","-107.57132786","37.3386247","284",""," ","","Pineway","Drive","",""," ","284 Pineway Drive ","","","La Plata"
"1422963","-107.57683957","37.338552","47",""," ","","Snow Way","Drive","",""," ","47 Snow Way Drive ","","","La Plata"
"1422964","-107.57401769","37.33874463","46",""," ","","Reber","Creek","",""," ","46 Reber Creek ","","","La Plata"
"1422965","-107.57094571","37.33890786","304",""," ","","Pineway","Drive","",""," ","304 Pineway Drive ","","","La Plata"
"1422966","-107.57455161","37.33886286","34",""," ","","Reber","Creek","",""," ","34 Reber Creek ","","","La Plata"
"1422967","-107.87075424","37.33304093","112",""," ","","White Cliff","Drive","",""," ","112 White Cliff Drive ","","","La Plata"
"1422968","-107.57550077","37.33890064","66",""," ","","Snow Way","Drive","",""," ","66 Snow Way Drive ","","","La Plata"
"1422969","-107.57366942","37.33896198","48",""," ","","Reber","Creek","",""," ","48 Reber Creek ","","","La Plata"
"1422970","-107.57048824","37.33906286","320",""," ","","Pineway","Drive","",""," ","320 Pineway Drive ","","","La Plata"
"1422971","-107.56727035","37.33913827","335",""," ","","Pine Crest","Drive","",""," ","335 Pine Crest Drive ","","","La Plata"
"1422972","-107.57524872","37.33900076","14",""," ","","Reber","Creek","",""," ","14 Reber Creek ","","","La Plata"
"1422973","-107.56600458","37.33916452","363",""," ","","Pine Crest","Drive","",""," ","363 Pine Crest Drive ","","","La Plata"
"1422974","-107.5666319","37.33916239","349",""," ","","Pine Crest","Drive","",""," ","349 Pine Crest Drive ","","","La Plata"
"1422975","-107.57244666","37.33907783","265",""," ","","Pineway","Drive","",""," ","265 Pineway Drive ","","","La Plata"
"1422976","-107.57004177","37.33917565","336",""," ","","Pineway","Drive","",""," ","336 Pineway Drive ","","","La Plata"
"1422977","-107.79347267","37.3351737","109",""," ","","Saddle","Trail","",""," ","109 Saddle Trail ","","","La Plata"
"1422978","-107.56959171","37.33928753","350",""," ","","Pineway","Drive","",""," ","350 Pineway Drive ","","","La Plata"
"1422979","-107.56519923","37.33940615","400",""," ","","Pine Crest","Drive","",""," ","400 Pine Crest Drive ","","","La Plata"
"1422980","-107.57193149","37.33930508","281",""," ","","Pineway","Drive","",""," ","281 Pineway Drive ","","","La Plata"
"1422981","-107.57372328","37.3393292","47",""," ","","Reber","Creek","",""," ","47 Reber Creek ","","","La Plata"
"1422982","-107.56897109","37.33944156","368",""," ","","Pineway","Drive","",""," ","368 Pineway Drive ","","","La Plata"
"1422983","-107.85883535","37.33395671","403",""," ","","Spring Creek","Drive","",""," ","403 Spring Creek Drive ","","","La Plata"
"1422984","-107.80359127","37.33506704","99",""," ","","Sandlewood","Creek","",""," ","99 Sandlewood Creek ","","","La Plata"
"1422985","-107.57141963","37.33943524","299",""," ","","Pineway","Drive","",""," ","299 Pineway Drive ","","","La Plata"
"1422986","-107.57427747","37.33946531","35",""," ","","Reber","Creek","",""," ","35 Reber Creek ","","","La Plata"
"1422987","-107.57089259","37.33956074","317",""," ","","Pineway","Drive","",""," ","317 Pineway Drive ","","","La Plata"
"1422988","-107.56825959","37.33967132","384",""," ","","Pineway","Drive","",""," ","384 Pineway Drive ","","","La Plata"
"1422989","-107.57578819","37.33956194","73",""," ","","Snow Way","Drive","",""," ","73 Snow Way Drive ","","","La Plata"
"1422990","-107.57035309","37.33969355","335",""," ","","Pineway","Drive","",""," ","335 Pineway Drive ","","","La Plata"
"1422991","-107.57495487","37.33961552","15",""," ","","Reber","Creek","",""," ","15 Reber Creek ","","","La Plata"
"1422992","-107.56462868","37.3399008","470",""," ","","Pine Crest","Drive","",""," ","470 Pine Crest Drive ","","","La Plata"
"1422993","-107.87164688","37.33440821","24",""," ","","White Cliff","Drive","",""," ","24 White Cliff Drive ","","","La Plata"
"1422994","-107.8024857","37.33521922","150",""," ","","Sandlewood","Creek","",""," ","150 Sandlewood Creek ","","","La Plata"
"1422995","-107.56554025","37.33990828","401",""," ","","Pine Crest","Drive","",""," ","401 Pine Crest Drive ","","","La Plata"
"1422996","-107.56976358","37.33983798","355",""," ","","Pineway","Drive","",""," ","355 Pineway Drive ","","","La Plata"
"1422997","-107.80373853","37.33593761","139",""," ","","Sandlewood","Creek","",""," ","139 Sandlewood Creek ","","","La Plata"
"1422998","-107.57570179","37.34000074","97",""," ","","Snow Way","Drive","",""," ","97 Snow Way Drive ","","","La Plata"
"1422999","-107.79465259","37.33611721","115",""," ","","Saddle","Trail","",""," ","115 Saddle Trail ","","","La Plata"
"1423000","-107.56334331","37.34025612","576",""," ","","Pine Crest","Drive","",""," ","576 Pine Crest Drive ","","","La Plata"
"1423001","-107.56407034","37.3402577","484",""," ","","Pine Crest","Drive","",""," ","484 Pine Crest Drive ","","","La Plata"
"1423002","-107.56501528","37.34025656","471",""," ","","Pine Crest","Drive","",""," ","471 Pine Crest Drive ","","","La Plata"
"1423003","-107.56866484","37.34021499","391",""," ","","Pineway","Drive","",""," ","391 Pineway Drive ","","","La Plata"
"1423004","-107.5677783","37.34025487","408",""," ","","Pineway","Drive","",""," ","408 Pineway Drive ","","","La Plata"
"1423005","-107.5670842","37.34027996","426",""," ","","Pineway","Drive","",""," ","426 Pineway Drive ","","","La Plata"
"1423006","-107.56261262","37.34043883","534",""," ","","Pine Crest","Drive","",""," ","534 Pine Crest Drive ","","","La Plata"
"1423007","-107.56643968","37.34037214","448",""," ","","Pineway","Drive","",""," ","448 Pineway Drive ","","","La Plata"
"1423008","-107.79168415","37.33621294","291",""," ","","Saddle","Trail","",""," ","291 Saddle Trail ","","","La Plata"
"1423009","-107.85915704","37.33489713","465",""," ","","Spring Creek","Drive","",""," ","465 Spring Creek Drive ","","","La Plata"
"1423010","-107.87055193","37.33483022","17",""," ","","White Cliff","Drive","",""," ","17 White Cliff Drive ","","","La Plata"
"1423011","-107.56444763","37.34061653","489",""," ","","Pine Crest","Drive","",""," ","489 Pine Crest Drive ","","","La Plata"
"1423012","-107.56360741","37.34065244","517",""," ","","Pine Crest","Drive","",""," ","517 Pine Crest Drive ","","","La Plata"
"1423013","-107.56193619","37.34075826","552",""," ","","Pine Crest","Drive","",""," ","552 Pine Crest Drive ","","","La Plata"
"1423014","-107.8040146","37.33673814","173",""," ","","Sandlewood","Creek","",""," ","173 Sandlewood Creek ","","","La Plata"
"1423015","-107.5659556","37.3407336","466",""," ","","Pineway","Drive","",""," ","466 Pineway Drive ","","","La Plata"
"1423016","-107.56685248","37.34078226","445",""," ","","Pineway","Drive","",""," ","445 Pineway Drive ","","","La Plata"
"1423017","-107.56765069","37.34079305","417",""," ","","Pineway","Drive","",""," ","417 Pineway Drive ","","","La Plata"
"1423018","-107.56162372","37.34110381","570",""," ","","Pine Crest","Drive","",""," ","570 Pine Crest Drive ","","","La Plata"
"1423019","-107.5654224","37.34114236","488",""," ","","Pineway","Drive","",""," ","488 Pineway Drive ","","","La Plata"
"1423020","-107.56114368","37.3412833","592",""," ","","Pine Crest","Drive","",""," ","592 Pine Crest Drive ","","","La Plata"
"1423021","-107.80189289","37.33702516","198",""," ","","Sandlewood","Creek","",""," ","198 Sandlewood Creek ","","","La Plata"
"1423022","-107.80473171","37.33758787","195",""," ","","Sandlewood","Creek","",""," ","195 Sandlewood Creek ","","","La Plata"
"1423023","-107.56767385","37.34312497","31",""," ","","Ocala","Drive","",""," ","31 Ocala Drive ","","","La Plata"
"1423024","-107.56898849","37.34328246","55",""," ","","Ocala","Drive","",""," ","55 Ocala Drive ","","","La Plata"
"1423025","-107.56965049","37.34327521","73",""," ","","Ocala","Drive","",""," ","73 Ocala Drive ","","","La Plata"
"1423026","-107.5671132","37.34362708","14",""," ","","Ocala","Drive","",""," ","14 Ocala Drive ","","","La Plata"
"1423027","-107.56773794","37.3437159","34",""," ","","Ocala","Drive","",""," ","34 Ocala Drive ","","","La Plata"
"1423028","-107.56833255","37.34385238","46",""," ","","Ocala","Drive","",""," ","46 Ocala Drive ","","","La Plata"
"1423029","-107.5689401","37.34388892","60",""," ","","Ocala","Drive","",""," ","60 Ocala Drive ","","","La Plata"
"1423030","-107.56970945","37.34392215","78",""," ","","Ocala","Drive","",""," ","78 Ocala Drive ","","","La Plata"
"1423031","-107.63533976","37.34693593","114",""," ","","Mountain Shadow","Drive","",""," ","114 Mountain Shadow Drive ","","","La Plata"
"1423032","-107.6939397","37.34771872","195",""," ","","High Trails","Drive","",""," ","195 High Trails Drive ","","","La Plata"
"1423033","-107.63052149","37.34941422","1096",""," ","","Skyline","Drive","",""," ","1096 Skyline Drive ","","","La Plata"
"1423034","-107.6296506","37.3496491","1114",""," ","","Skyline","Drive","",""," ","1114 Skyline Drive ","","","La Plata"
"1423035","-107.63708582","37.35028784","598",""," ","","Skyline","Drive","",""," ","598 Skyline Drive ","","","La Plata"
"1423036","-107.63944886","37.34989341","510",""," ","","Skyline","Drive","",""," ","510 Skyline Drive ","","","La Plata"
"1423037","-107.63139604","37.3501048","1056",""," ","","Skyline","Drive","",""," ","1056 Skyline Drive ","","","La Plata"
"1423038","-107.6383929","37.3500131","540",""," ","","Skyline","Drive","",""," ","540 Skyline Drive ","","","La Plata"
"1423039","-107.64058244","37.35048401","446",""," ","","Skyline","Drive","",""," ","446 Skyline Drive ","","","La Plata"
"1423040","-107.642834","37.3503573","204",""," ","","Skyline","Drive","",""," ","204 Skyline Drive ","","","La Plata"
"1423041","-107.63577029","37.35051286","692",""," ","","Skyline","Drive","",""," ","692 Skyline Drive ","","","La Plata"
"1423042","-107.63247351","37.35054413","1000",""," ","","Skyline","Drive","",""," ","1000 Skyline Drive ","","","La Plata"
"1423043","-107.6296172","37.3507933","1234",""," ","","Skyline","Drive","",""," ","1234 Skyline Drive ","","","La Plata"
"1423044","-107.64240297","37.3510907","250",""," ","","Skyline","Drive","",""," ","250 Skyline Drive ","","","La Plata"
"1423045","-107.63363154","37.35098702","944",""," ","","Skyline","Drive","",""," ","944 Skyline Drive ","","","La Plata"
"1423046","-107.63933238","37.3509535","503",""," ","","Mountain Shadow","Drive","",""," ","503 Mountain Shadow Drive ","","","La Plata"
"1423047","-107.64515825","37.3506156","110",""," ","","Skyline","Drive","",""," ","110 Skyline Drive ","","","La Plata"
"1423048","-107.63090628","37.35110571","1079",""," ","","Skyline","Drive","",""," ","1079 Skyline Drive ","","","La Plata"
"1423049","-107.64115196","37.35111934","326",""," ","","Skyline","Drive","",""," ","326 Skyline Drive ","","","La Plata"
"1423050","-107.63715814","37.35134056","635",""," ","","Skyline","Drive","",""," ","635 Skyline Drive ","","","La Plata"
"1423051","-107.63577386","37.35113735","775",""," ","","Skyline","Drive","",""," ","775 Skyline Drive ","","","La Plata"
"1423052","-107.62920315","37.35174143","1292",""," ","","Skyline","Drive","",""," ","1292 Skyline Drive ","","","La Plata"
"1423053","-107.63481421","37.35125383","864",""," ","","Skyline","Drive","",""," ","864 Skyline Drive ","","","La Plata"
"1423054","-107.64404616","37.35166317","133",""," ","","Skyline","Drive","",""," ","133 Skyline Drive ","","","La Plata"
"1423055","-107.64356555","37.35125829","213",""," ","","Skyline","Drive","",""," ","213 Skyline Drive ","","","La Plata"
"1423056","-107.63167195","37.35185504","981",""," ","","Skyline","Drive","",""," ","981 Skyline Drive ","","","La Plata"
"1423057","-107.64453948","37.35178639","95",""," ","","Skyline","Drive","",""," ","95 Skyline Drive ","","","La Plata"
"1423058","-107.64210874","37.35200724","289",""," ","","Skyline","Drive","",""," ","289 Skyline Drive ","","","La Plata"
"1423059","-107.63251309","37.35246328","923",""," ","","Skyline","Drive","",""," ","923 Skyline Drive ","","","La Plata"
"1423060","-107.64543797","37.35195945","43",""," ","","Skyline","Drive","",""," ","43 Skyline Drive ","","","La Plata"
"1423061","-107.62929023","37.35240981","1348",""," ","","Skyline","Drive","",""," ","1348 Skyline Drive ","","","La Plata"
"1423062","-107.6465878","37.35182533","19",""," ","","Skyline","Drive","",""," ","19 Skyline Drive ","","","La Plata"
"1423063","-107.64127337","37.35234403","345",""," ","","Skyline","Drive","",""," ","345 Skyline Drive ","","","La Plata"
"1423064","-107.63599503","37.35250812","843",""," ","","Skyline","Drive","",""," ","843 Skyline Drive ","","","La Plata"
"1423065","-107.69541624","37.35216256","134",""," ","","Vaca","Place","",""," ","134 Vaca Place ","","","La Plata"
"1423066","-107.69438453","37.35251759","105",""," ","","Vaca","Place","",""," ","105 Vaca Place ","","","La Plata"
"1423067","-107.85581684","37.3489821","96",""," ","","Twilight Trails","Creek","",""," ","96 Twilight Trails Creek ","","","La Plata"
"1423068","-107.85555953","37.34919076","108",""," ","","Twilight Trails","Creek","",""," ","108 Twilight Trails Creek ","","","La Plata"
"1423069","-107.85632466","37.34932602","80",""," ","","Twilight Trails","Creek","",""," ","80 Twilight Trails Creek ","","","La Plata"
"1423070","-107.85538887","37.34945982","124",""," ","","Twilight Trails","Creek","",""," ","124 Twilight Trails Creek ","","","La Plata"
"1423071","-107.85534674","37.34974673","140",""," ","","Twilight Trails","Creek","",""," ","140 Twilight Trails Creek ","","","La Plata"
"1423072","-107.69397082","37.35300479","77",""," ","","Vaca","Place","",""," ","77 Vaca Place ","","","La Plata"
"1423073","-107.69284698","37.35319639","55",""," ","","Vaca","Place","",""," ","55 Vaca Place ","","","La Plata"
"1423074","-107.69481676","37.35325145","92",""," ","","Vaca","Place","",""," ","92 Vaca Place ","","","La Plata"
"1423075","-107.69384106","37.35385208","29",""," ","","Vaca","Place","",""," ","29 Vaca Place ","","","La Plata"
"1423076","-107.68650247","37.35463702","9",""," ","","Los Ranchitos","Drive","",""," ","9 Los Ranchitos Drive ","","","La Plata"
"1423077","-107.6872214","37.35509527","130",""," ","","Puma","Place","",""," ","130 Puma Place ","","","La Plata"
"1423078","-107.68475365","37.35530568","95",""," ","","Puma","Place","",""," ","95 Puma Place ","","","La Plata"
"1423079","-107.68932257","37.35500716","102",""," ","","Perro","Place","",""," ","102 Perro Place ","","","La Plata"
"1423080","-107.68881261","37.35559834","91",""," ","","Perro","Place","",""," ","91 Perro Place ","","","La Plata"
"1423081","-107.68621765","37.35546417","116",""," ","","Puma","Place","",""," ","116 Puma Place ","","","La Plata"
"1423082","-107.68988448","37.35611953","82",""," ","","Perro","Place","",""," ","82 Perro Place ","","","La Plata"
"1423083","-107.64493315","37.35674384","576",""," ","","Rosalie","Drive","",""," ","576 Rosalie Drive ","","","La Plata"
"1423084","-107.64629992","37.35712289","508",""," ","","Rosalie","Drive","",""," ","508 Rosalie Drive ","","","La Plata"
"1423085","-107.64358509","37.35717576","624",""," ","","Rosalie","Drive","",""," ","624 Rosalie Drive ","","","La Plata"
"1423086","-107.64801627","37.35720935","382",""," ","","Rosalie","Drive","",""," ","382 Rosalie Drive ","","","La Plata"
"1423087","-107.64917071","37.35717655","340",""," ","","Rosalie","Drive","",""," ","340 Rosalie Drive ","","","La Plata"
"1423088","-107.64703188","37.35738358","450",""," ","","Rosalie","Drive","",""," ","450 Rosalie Drive ","","","La Plata"
"1423089","-107.6499175","37.35655749","306",""," ","","Rosalie","Drive","",""," ","306 Rosalie Drive ","","","La Plata"
"1423090","-107.6425877","37.35702802","660",""," ","","Rosalie","Drive","",""," ","660 Rosalie Drive ","","","La Plata"
"1423091","-107.68838897","37.35637038","41",""," ","","Perro","Place","",""," ","41 Perro Place ","","","La Plata"
"1423092","-107.65142626","37.35735914","162",""," ","","Rosalie","Drive","",""," ","162 Rosalie Drive ","","","La Plata"
"1423093","-107.68186852","37.35648637","237",""," ","","Sierra","Drive","",""," ","237 Sierra Drive ","","","La Plata"
"1423094","-107.68124966","37.35683502","175",""," ","","Sierra","Drive","",""," ","175 Sierra Drive ","","","La Plata"
