1000072,035-008884-212014,NULL,-105.01296864,39.55453085,8884, , ,NULL,Tappy Toorie,Circle, ,NULL, ,8884 Tappy Toorie Circle ,Highlands Ranch,80129,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Douglas,0xAD100000010C9C766F7AD4405AC0088AEADDFAC64340
1000073,035-008883-212015,NULL,-105.01172030,39.55452360,8883, , ,NULL,Edinburgh,Circle, ,NULL, ,8883 Edinburgh Circle ,Highlands Ranch,80129,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Douglas,0xAD100000010CFC267E06C0405AC068DF21A1FAC64340
1000074,035-008885-212016,NULL,-105.01327728,39.55451875,8885, , ,NULL,Tappy Toorie,Circle, ,NULL, ,8885 Tappy Toorie Circle ,Highlands Ranch,80129,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Douglas,0xAD100000010C4CD8F288D9405AC0688B6378FAC64340
1000075,035-008886-212017,NULL,-105.01208167,39.55445064,8886, , ,NULL,Edinburgh,Circle, ,NULL, ,8886 Edinburgh Circle ,Highlands Ranch,80129,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Douglas,0xAD100000010C383C30F2C5405AC0F06E0A3DF8C64340
1000076,035-008885-212018,NULL,-105.01175271,39.55445304,8885, , ,NULL,Edinburgh,Circle, ,NULL, ,8885 Edinburgh Circle ,Highlands Ranch,80129,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Douglas,0xAD100000010C140D6D8EC0405AC0306D3B51F8C64340
1000077,035-008886-212019,NULL,-105.01296843,39.55443373,8886, , ,NULL,Tappy Toorie,Circle, ,NULL, ,8886 Tappy Toorie Circle ,Highlands Ranch,80129,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Douglas,0xAD100000010CBCAE8979D4405AC060ED36AFF7C64340
1000078,035-008887-212020,NULL,-105.01327886,39.55441889,8887, , ,NULL,Tappy Toorie,Circle, ,NULL, ,8887 Tappy Toorie Circle ,Highlands Ranch,80129,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Douglas,0xAD100000010CA435918FD9405AC098F9B532F7C64340
1000079,035-008887-212021,NULL,-105.01179946,39.55435955,8887, , ,NULL,Edinburgh,Circle, ,NULL, ,8887 Edinburgh Circle ,Highlands Ranch,80129,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Douglas,0xAD100000010CBCC68652C1405AC0E0BCF440F5C64340
1000080,035-008888-212022,NULL,-105.01296806,39.55435891,8888, , ,NULL,Tappy Toorie,Circle, ,NULL, ,8888 Tappy Toorie Circle ,Highlands Ranch,80129,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Douglas,0xAD100000010CCC78FD77D4405AC028F09E3BF5C64340
1000081,035-008889-212023,NULL,-105.01327759,39.55434544,8889, , ,NULL,Tappy Toorie,Circle, ,NULL, ,8889 Tappy Toorie Circle ,Highlands Ranch,80129,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Douglas,0xAD100000010C14ED428AD9405AC018E499CAF4C64340
1000082,035-008890-212024,NULL,-105.01296875,39.55425940,8890, , ,NULL,Tappy Toorie,Circle, ,NULL, ,8890 Tappy Toorie Circle ,Highlands Ranch,80129,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Douglas,0xAD100000010CAC47E17AD4405AC05083CBF8F1C64340
1000083,035-008891-212025,NULL,-105.01327916,39.55424764,8891, , ,NULL,Tappy Toorie,Circle, ,NULL, ,8891 Tappy Toorie Circle ,Highlands Ranch,80129,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Douglas,0xAD100000010C2042D290D9405AC040233496F1C64340
1000084,035-008912-212026,NULL,-105.01233865,39.55421594,8912, , ,NULL,Tappy Toorie,Place, ,NULL, ,8912 Tappy Toorie Place ,Highlands Ranch,80129,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Douglas,0xAD100000010CA07B0B28CA405AC0709C448CF0C64340
1000085,035-008911-212027,NULL,-105.01265165,39.55421415,8911, , ,NULL,Tappy Toorie,Place, ,NULL, ,8911 Tappy Toorie Place ,Highlands Ranch,80129,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Douglas,0xAD100000010CC086DA48CF405AC008E9447DF0C64340
1000086,035-008916-212028,NULL,-105.01233844,39.55411848,8916, , ,NULL,Tappy Toorie,Place, ,NULL, ,8916 Tappy Toorie Place ,Highlands Ranch,80129,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Douglas,0xAD100000010C44FF2927CA405AC0C843AE5AEDC64340
1000087,035-008915-212029,NULL,-105.01265232,39.55411669,8915, , ,NULL,Tappy Toorie,Place, ,NULL, ,8915 Tappy Toorie Place ,Highlands Ranch,80129,NULL,NULL,2019-04-29 00:00:00.0000000,ACTIVE,MODIFY LOCATION,Douglas,0xAD100000010C544DAF4BCF405AC0A801B54BEDC64340
